file,start_time,sport,distance_km,duration_min,ascent_m,descent_m,gps_present,is_marathon_like
fits/2015-01-12_11-05-17_db7cbc67eb.fit,2015-01-12 11:05:17,running,10.099530000000001,48.26611666666667,56.0,52.0,True,False
fits/2015-01-15_10-36-08_e137d193d8.fit,2015-01-15 10:36:08,running,11.00758,51.041383333333336,21.0,19.0,True,False
fits/2015-01-18_10-06-40_9e1faa5348.fit,2015-01-18 10:06:40,running,18.00074,97.28048333333332,186.0,193.0,True,False
fits/2015-01-20_10-49-42_7e58596550.fit,2015-01-20 10:49:42,running,11.99849,54.81163333333333,16.0,16.0,True,False
fits/2015-01-22_11-00-59_1c7c89a1cc.fit,2015-01-22 11:00:59,running,16.171120000000002,74.82469999999999,62.0,63.0,True,False
fits/2015-01-23_13-51-56_a67dbf7820.fit,2015-01-23 13:51:56,running,3.7085100000000004,16.529766666666667,8.0,24.0,True,False
fits/2015-01-25_09-52-16_e4162634da.fit,2015-01-25 09:52:16,running,20.99991,115.93931666666667,78.0,73.0,True,False
fits/2015-01-28_10-54-22_903487c7df.fit,2015-01-28 10:54:22,running,14.411280000000001,67.14835,82.0,68.0,True,False
fits/2015-01-29_11-12-42_3281009b10.fit,2015-01-29 11:12:42,running,9.166649999999999,42.235533333333336,28.0,15.0,True,False
fits/2015-01-31_09-39-51_b121f07eba.fit,2015-01-31 09:39:51,running,25.1334,126.63185,178.0,195.0,True,False
fits/2015-02-02_10-49-03_4456452237.fit,2015-02-02 10:49:03,running,15.00718,68.17638333333333,26.0,22.0,True,False
fits/2015-02-03_12-18-05_f75e9b046a.fit,2015-02-03 12:18:05,running,3.00306,14.4831,0.0,0.0,False,False
fits/2015-02-04_10-33-13_1a0f7162d1.fit,2015-02-04 10:33:13,running,12.997729999999999,59.539033333333336,44.0,27.0,True,False
fits/2015-02-06_08-54-46_6d7af88500.fit,2015-02-06 08:54:46,running,12.00261,54.9054,23.0,39.0,True,False
fits/2015-02-08_09-48-00_ce0fbc35fc.fit,2015-02-08 09:48:00,running,27.5038,139.2292833333333,160.0,139.0,True,False
fits/2015-02-10_17-06-26_c6e5dc24c9.fit,2015-02-10 17:06:26,running,5.59741,25.969949999999997,0.0,0.0,False,False
fits/2015-02-12_11-07-39_541233a3e7.fit,2015-02-12 11:07:39,running,16.34932,76.7357,104.0,94.0,True,False
fits/2015-02-23_10-40-39_f34ce35745.fit,2015-02-23 10:40:39,running,17.16338,80.01238333333335,45.0,43.0,True,False
fits/2015-02-25_11-16-20_58196a423e.fit,2015-02-25 11:16:20,running,12.13901,58.060633333333335,18.0,11.0,True,False
fits/2015-02-27_10-14-37_e91a333611.fit,2015-02-27 10:14:37,running,29.19205,151.9454,82.0,75.0,True,False
fits/2015-03-02_09-43-54_81dda840a5.fit,2015-03-02 09:43:54,running,17.74896,83.67545,97.0,104.0,True,False
fits/2015-03-05_11-41-15_95151b6119.fit,2015-03-05 11:41:15,running,16.16799,76.83683333333333,77.0,71.0,True,False
fits/2015-03-07_10-16-32_ae7b9172c3.fit,2015-03-07 10:16:32,running,31.00443,150.97505,103.0,71.0,True,False
fits/2015-03-09_11-24-03_a18d22d829.fit,2015-03-09 11:24:03,running,15.7575,76.42788333333333,60.0,46.0,True,False
fits/2015-03-11_12-33-31_3e024a53c7.fit,2015-03-11 12:33:31,running,10.50213,49.85503333333334,23.0,14.0,True,False
fits/2015-03-13_11-02-22_828416001b.fit,2015-03-13 11:02:22,running,12.74962,67.80071666666667,97.0,92.0,True,False
fits/2015-03-14_09-10-47_a8d93807bb.fit,2015-03-14 09:10:47,running,17.20763,76.71415,93.0,84.0,True,False
fits/2015-03-16_11-24-02_47712135ef.fit,2015-03-16 11:24:02,running,11.00807,49.030033333333336,19.0,17.0,True,False
fits/2015-03-20_11-14-06_5da7d030d0.fit,2015-03-20 11:14:06,running,10.010299999999999,48.07093333333333,97.0,89.0,True,False
fits/2015-03-22_10-19-05_ff5d999304.fit,2015-03-22 10:19:05,running,21.115389999999998,90.23238333333333,109.0,100.0,True,False
fits/2015-03-27_11-47-44_1ed94dfae8.fit,2015-03-27 11:47:44,running,33.000260000000004,180.26165,163.0,139.0,True,False
fits/2015-04-06_08-51-20_ce7560bb50.fit,2015-04-06 08:51:20,running,10.00174,52.307249999999996,58.0,45.0,True,False
fits/2015-04-07_14-41-56_ebb93fb1d8.fit,2015-04-07 14:41:56,running,7.22863,30.957516666666667,90.0,74.0,True,False
fits/2015-04-08_09-30-11_ab418354e9.fit,2015-04-08 09:30:11,running,14.35115,67.81835,176.0,155.0,True,False
fits/2015-04-09_09-17-54_b30214fdac.fit,2015-04-09 09:17:54,running,8.2376,36.0384,21.0,22.0,True,False
fits/2015-04-12_09-04-31_e9f9c97080.fit,2015-04-12 09:04:31,running,27.73091,138.19203333333334,298.0,296.0,True,False
fits/2015-04-15_10-16-21_98bad4a1bb.fit,2015-04-15 10:16:21,running,7.54666,35.4146,9.0,22.0,True,False
fits/2015-04-15_11-03-16_490223664e.fit,2015-04-15 11:03:16,running,2.19925,13.473816666666666,17.0,0.0,True,False
fits/2015-04-19_07-20-17_71c7def631.fit,2015-04-19 07:20:17,running,14.07472,67.79353333333333,34.0,38.0,True,False
fits/2015-04-22_10-14-52_84e71f1051.fit,2015-04-22 10:14:52,running,3.6234499999999996,16.081966666666666,13.0,8.0,True,False
fits/2015-04-24_17-16-26_ad2ed3bbd3.fit,2015-04-24 17:16:26,running,5.9994700000000005,30.301883333333333,30.0,29.0,True,False
fits/2015-04-26_09-12-17_14a9e8829d.fit,2015-04-26 09:12:17,running,42.513239999999996,208.0542166666667,119.0,153.0,True,True
fits/2015-05-02_06-30-30_4d8ac3101f.fit,2015-05-02 06:30:30,running,7.26193,36.4075,174.0,175.0,True,False
fits/2015-05-03_07-09-24_dd3a5ed0de.fit,2015-05-03 07:09:24,running,7.2097299999999995,36.481433333333335,180.0,167.0,True,False
fits/2015-05-04_06-37-56_0b0ab84870.fit,2015-05-04 06:37:56,running,7.206729999999999,34.711,176.0,157.0,True,False
fits/2015-05-07_08-03-35_836268bab5.fit,2015-05-07 08:03:35,running,10.2887,49.16806666666666,35.0,16.0,True,False
fits/2015-05-12_10-39-51_8af3984683.fit,2015-05-12 10:39:51,running,10.355319999999999,56.07891666666667,68.0,75.0,True,False
fits/2015-05-13_10-54-41_f16d849940.fit,2015-05-13 10:54:41,running,10.83051,53.29051666666667,45.0,54.0,True,False
fits/2015-05-15_13-51-18_cce4c5bd43.fit,2015-05-15 13:51:18,running,8.0009,36.59441666666667,12.0,30.0,True,False
fits/2015-05-18_09-53-55_3d943942a5.fit,2015-05-18 09:53:55,running,7.00599,33.42798333333334,70.0,58.0,True,False
fits/2015-05-20_10-37-27_ca9ebba590.fit,2015-05-20 10:37:27,running,9.00239,48.36333333333334,39.0,41.0,True,False
fits/2015-05-22_11-01-09_d3a7dc77b8.fit,2015-05-22 11:01:09,running,9.48975,45.761100000000006,38.0,10.0,True,False
fits/2015-05-24_10-48-39_da6ead7ad5.fit,2015-05-24 10:48:39,running,9.802610000000001,44.70165,87.0,84.0,True,False
fits/2015-05-25_11-32-39_a15b261b0d.fit,2015-05-25 11:32:39,running,5.00374,25.72355,40.0,35.0,True,False
fits/2015-05-26_11-45-10_97385f1bae.fit,2015-05-26 11:45:10,running,9.59817,45.34353333333333,87.0,81.0,True,False
fits/2015-05-28_14-15-15_d615f57d84.fit,2015-05-28 14:15:15,running,14.13061,75.55126666666666,19.0,20.0,True,False
fits/2015-05-30_19-47-36_59d04c6f35.fit,2015-05-30 19:47:36,running,7.15694,37.16531666666666,40.0,42.0,True,False
fits/2015-06-02_10-57-14_a20cbb861d.fit,2015-06-02 10:57:14,running,8.19843,39.175066666666666,40.0,41.0,True,False
fits/2015-06-04_10-52-08_9ed4b04044.fit,2015-06-04 10:52:08,running,8.63647,43.09081666666667,71.0,69.0,True,False
fits/2015-06-06_07-45-02_932fb07060.fit,2015-06-06 07:45:02,running,2.00399,10.81265,22.0,16.0,True,False
fits/2015-06-06_08-03-05_1ca3fff3ba.fit,2015-06-06 08:03:05,running,4.7685,20.8483,43.0,44.0,True,False
fits/2015-06-15_09-00-05_b8e41a7c8b.fit,2015-06-15 09:00:05,running,11.0005,58.7863,30.0,34.0,True,False
fits/2015-06-16_15-27-56_53043d7d96.fit,2015-06-16 15:27:56,running,6.00474,29.17171666666667,26.0,29.0,True,False
fits/2015-06-17_11-07-35_37593b0079.fit,2015-06-17 11:07:35,running,10.75632,55.01421666666667,40.0,36.0,True,False
fits/2015-06-19_12-01-05_5c2a3d110f.fit,2015-06-19 12:01:05,running,7.24773,33.065000000000005,86.0,81.0,True,False
fits/2015-06-21_06-40-31_c75d80a9e0.fit,2015-06-21 06:40:31,running,15.43011,82.59338333333334,194.0,188.0,True,False
fits/2015-06-23_15-24-14_36022701c7.fit,2015-06-23 15:24:14,running,5.99971,33.939883333333334,21.0,25.0,True,False
fits/2015-06-24_14-28-12_752f7ac8dd.fit,2015-06-24 14:28:12,running,5.22033,29.32275,7.0,19.0,True,False
fits/2015-06-26_15-53-33_ac051656ef.fit,2015-06-26 15:53:33,running,4.06508,19.98875,22.0,24.0,True,False
fits/2015-06-30_08-45-18_8499835087.fit,2015-06-30 08:45:18,running,3.4041,19.56185,6.0,21.0,True,False
fits/2015-06-30_10-05-33_fdc7583b2e.fit,2015-06-30 10:05:33,running,7.998069999999999,48.537416666666665,20.0,19.0,True,False
fits/2015-07-03_08-50-04_a421acd5c2.fit,2015-07-03 08:50:04,running,6.00594,28.889733333333332,34.0,30.0,True,False
fits/2015-07-06_08-38-36_2dbf6f9f0f.fit,2015-07-06 08:38:36,running,5.00213,27.863583333333334,5.0,14.0,True,False
fits/2015-07-06_09-09-56_43b854d71b.fit,2015-07-06 09:09:56,running,1.00783,4.9162,2.0,3.0,True,False
fits/2015-07-06_09-17-03_e100085c2f.fit,2015-07-06 09:17:03,running,0.51539,3.3696833333333336,3.0,0.0,True,False
fits/2015-07-07_07-10-50_c34e4a5bef.fit,2015-07-07 07:10:50,running,8.04859,43.40771666666667,68.0,62.0,True,False
fits/2015-07-08_09-44-43_4ef747ef94.fit,2015-07-08 09:44:43,running,3.29442,18.186966666666667,5.0,26.0,True,False
fits/2015-07-08_11-05-18_d2db256541.fit,2015-07-08 11:05:18,running,2.99748,17.301550000000002,20.0,5.0,True,False
fits/2015-07-11_14-27-49_c28f744ae6.fit,2015-07-11 14:27:49,running,10.99873,58.03805,37.0,32.0,True,False
fits/2015-07-12_08-53-17_a5ebe46460.fit,2015-07-12 08:53:17,running,7.31136,36.641333333333336,65.0,56.0,True,False
fits/2015-07-14_09-17-07_0bcc145bc1.fit,2015-07-14 09:17:07,running,16.1288,85.99163333333333,132.0,139.0,True,False
fits/2015-07-16_09-22-49_f06f46dcb3.fit,2015-07-16 09:22:49,running,13.49916,71.00661666666666,44.0,43.0,True,False
fits/2015-07-18_07-05-25_fc5a99969d.fit,2015-07-18 07:05:25,running,13.26904,66.00888333333333,148.0,129.0,True,False
fits/2015-07-20_10-35-10_85200f8ada.fit,2015-07-20 10:35:10,running,7.62425,36.72193333333333,14.0,7.0,True,False
fits/2015-07-22_14-32-17_29fa34f4dd.fit,2015-07-22 14:32:17,running,9.90301,50.656616666666665,121.0,119.0,True,False
fits/2015-07-24_09-14-24_6b29b49024.fit,2015-07-24 09:14:24,running,2.57185,16.419933333333333,74.0,67.0,True,False
fits/2015-07-24_09-33-24_909e63d566.fit,2015-07-24 09:33:24,running,7.00465,37.6235,65.0,82.0,True,False
fits/2015-07-26_07-06-02_a8f48895e4.fit,2015-07-26 07:06:02,running,16.278389999999998,87.80686666666666,181.0,160.0,True,False
fits/2015-07-27_15-11-15_d067e06cce.fit,2015-07-27 15:11:15,running,7.80744,37.55911666666667,29.0,28.0,True,False
fits/2015-07-29_14-53-07_5630824813.fit,2015-07-29 14:53:07,running,9.998700000000001,47.56791666666666,53.0,49.0,True,False
fits/2015-08-01_08-41-04_31f5225710.fit,2015-08-01 08:41:04,running,13.30783,69.1221,65.0,65.0,True,False
fits/2015-08-05_07-36-50_6b4bce856c.fit,2015-08-05 07:36:50,running,5.21965,26.520666666666667,54.0,54.0,True,False
fits/2015-08-06_06-32-36_59c275eb49.fit,2015-08-06 06:32:36,running,5.48117,29.627083333333335,51.0,56.0,True,False
fits/2015-08-07_12-38-43_fbde1cb5e3.fit,2015-08-07 12:38:43,running,5.243720000000001,29.067083333333336,24.0,24.0,True,False
fits/2015-08-10_09-46-54_6362c059ec.fit,2015-08-10 09:46:54,running,13.722040000000002,72.11793333333334,165.0,152.0,True,False
fits/2015-08-12_10-05-49_d9958e5ced.fit,2015-08-12 10:05:49,running,6.10115,28.630966666666666,2.0,0.0,True,False
fits/2015-08-15_19-20-32_2e9a6e72d8.fit,2015-08-15 19:20:32,running,9.994620000000001,48.715133333333334,96.0,101.0,True,False
fits/2015-08-18_12-39-46_fb8202ca17.fit,2015-08-18 12:39:46,running,13.00032,70.3488,33.0,35.0,True,False
fits/2015-08-22_07-42-11_7e9bae0b5f.fit,2015-08-22 07:42:11,running,2.0024100000000002,11.403516666666667,8.0,17.0,True,False
fits/2015-08-22_08-03-55_38f45378c6.fit,2015-08-22 08:03:55,running,4.73044,22.570216666666667,46.0,41.0,True,False
fits/2015-08-26_10-19-47_74a755a26d.fit,2015-08-26 10:19:47,running,11.46329,59.15363333333333,20.0,34.0,True,False
fits/2015-08-30_14-17-18_0173fd9e57.fit,2015-08-30 14:17:18,running,18.99968,104.238,122.0,121.0,True,False
fits/2015-09-01_09-14-46_c195e6b408.fit,2015-09-01 09:14:46,running,5.998810000000001,29.90083333333333,26.0,32.0,True,False
fits/2015-09-04_09-51-46_929ee9284b.fit,2015-09-04 09:51:46,running,1.99753,10.415,3.0,12.0,True,False
fits/2015-09-04_11-15-03_7fa1560266.fit,2015-09-04 11:15:03,running,1.99689,11.113583333333334,9.0,4.0,True,False
fits/2015-09-06_08-54-03_f5cb1c8593.fit,2015-09-06 08:54:03,running,16.19735,88.36391666666667,123.0,120.0,True,False
fits/2015-09-09_15-18-33_49c4e786d5.fit,2015-09-09 15:18:33,running,10.0022,49.56373333333333,15.0,26.0,True,False
fits/2015-09-12_08-03-17_1f5678f53c.fit,2015-09-12 08:03:17,running,17.00581,95.65953333333333,70.0,86.0,True,False
fits/2015-09-16_10-37-57_f2cd3d6d4a.fit,2015-09-16 10:37:57,running,6.000649999999999,31.790566666666667,23.0,26.0,True,False
fits/2015-09-20_08-19-14_00e3287cb7.fit,2015-09-20 08:19:14,running,10.150979999999999,49.8746,61.0,66.0,True,False
fits/2015-09-25_10-09-34_c0310fefb6.fit,2015-09-25 10:09:34,running,8.00072,44.721133333333334,35.0,38.0,True,False
fits/2015-09-26_15-15-34_6685c16666.fit,2015-09-26 15:15:34,running,15.99738,96.57008333333333,53.0,53.0,True,False
fits/2015-10-07_10-10-07_bfcca797c2.fit,2015-10-07 10:10:07,running,10.799209999999999,54.67555,13.0,19.0,True,False
fits/2015-10-11_08-57-39_b3ec0afecd.fit,2015-10-11 08:57:39,running,16.480310000000003,86.37721666666667,142.0,131.0,True,False
fits/2015-10-13_10-26-32_857c94b195.fit,2015-10-13 10:26:32,running,10.69518,51.036500000000004,18.0,16.0,True,False
fits/2015-10-16_10-12-49_77f2c852e5.fit,2015-10-16 10:12:49,running,6.155819999999999,30.318550000000002,28.0,33.0,True,False
fits/2015-10-18_10-00-07_1ce6e0be0d.fit,2015-10-18 10:00:07,running,16.15588,91.38153333333334,29.0,29.0,True,False
fits/2015-10-22_10-46-26_d3a1df038c.fit,2015-10-22 10:46:26,running,8.543899999999999,44.727133333333335,34.0,42.0,True,False
fits/2015-10-23_09-05-38_201e4ea3b6.fit,2015-10-23 09:05:38,running,9.638950000000001,44.786366666666666,16.0,116.0,True,False
fits/2015-10-25_10-39-37_8c1bdd4365.fit,2015-10-25 10:39:37,running,16.166719999999998,92.75126666666667,19101.0,11213.0,True,False
fits/2015-10-27_11-33-19_847a195ac5.fit,2015-10-27 11:33:19,running,3.5067,17.519883333333333,8.0,19.0,True,False
fits/2015-10-27_12-49-46_815b4c31df.fit,2015-10-27 12:49:46,running,3.24743,16.550016666666668,19.0,5.0,True,False
fits/2015-10-28_11-55-26_a1f590fea4.fit,2015-10-28 11:55:26,running,10.76921,50.184733333333334,13.0,14.0,True,False
fits/2015-10-31_08-43-12_e097ed9678.fit,2015-10-31 08:43:12,running,2.00512,10.580766666666667,19.0,13.0,True,False
fits/2015-10-31_09-03-56_3f0c544825.fit,2015-10-31 09:03:56,running,4.82062,20.688633333333332,41.0,42.0,True,False
fits/2015-11-01_10-39-22_311b7dbf97.fit,2015-11-01 10:39:22,running,16.15843,94.45688333333332,138.0,140.0,True,False
fits/2015-11-04_12-21-57_f6b54f6856.fit,2015-11-04 12:21:57,running,10.71997,53.844366666666666,8.0,15.0,True,False
fits/2015-11-08_11-48-56_a49e714f91.fit,2015-11-08 11:48:56,running,16.158540000000002,83.50874999999999,56.0,52.0,True,False
fits/2015-11-12_11-54-42_73e595c374.fit,2015-11-12 11:54:42,running,15.00019,77.78516666666665,23.0,51.0,True,False
fits/2015-11-14_12-59-26_925b9fefd2.fit,2015-11-14 12:59:26,running,15.00994,79.84871666666666,18310.0,14197.0,True,False
fits/2015-11-16_12-20-30_8b1a9c4e19.fit,2015-11-16 12:20:30,running,6.1905,27.702083333333334,11173.0,0.0,True,False
fits/2015-11-18_11-36-58_a09ae42828.fit,2015-11-18 11:36:58,running,10.78983,51.385416666666664,40.0,34.0,True,False
fits/2015-11-20_10-43-16_7f150159b9.fit,2015-11-20 10:43:16,running,12.00621,57.393299999999996,80.0,59.0,True,False
fits/2015-11-22_14-21-25_810c5abb10.fit,2015-11-22 14:21:25,running,15.00607,86.07158333333334,162.0,151.0,True,False
fits/2015-11-24_10-43-23_d93b52587b.fit,2015-11-24 10:43:23,running,4.748810000000001,20.083033333333333,23.0,168.0,True,False
fits/2015-11-24_12-19-58_7165ebb704.fit,2015-11-24 12:19:58,running,3.30029,19.512016666666668,14.0,31.0,True,False
fits/2015-11-26_11-07-35_7ec17a301b.fit,2015-11-26 11:07:35,running,10.76316,47.6981,0.0,8166.0,True,False
fits/2015-11-27_10-44-56_2925644e82.fit,2015-11-27 10:44:56,running,3.4355,18.236033333333335,158.0,333.0,True,False
fits/2015-11-27_12-11-03_269ab0dc05.fit,2015-11-27 12:11:03,running,3.3906,19.952233333333332,9.0,165.0,True,False
fits/2015-11-30_12-44-07_11c620e8c1.fit,2015-11-30 12:44:07,running,15.53576,73.12481666666666,204.0,210.0,True,False
fits/2015-12-01_12-21-18_2d5e980a01.fit,2015-12-01 12:21:18,running,8.18862,35.2368,17.0,16.0,True,False
fits/2015-12-03_13-45-21_35d77862f4.fit,2015-12-03 13:45:21,running,8.751389999999999,41.802566666666664,45.0,31.0,True,False
fits/2015-12-06_09-57-31_a43f74a3a0.fit,2015-12-06 09:57:31,running,20.005950000000002,108.86735,93.0,106.0,True,False
fits/2015-12-07_10-41-21_98d164ab6a.fit,2015-12-07 10:41:21,running,3.45709,18.5139,5.0,23.0,True,False
fits/2015-12-12_08-47-34_ed383a288f.fit,2015-12-12 08:47:34,running,1.06761,6.0906666666666665,8.0,8.0,True,False
fits/2015-12-12_09-03-43_653393ca39.fit,2015-12-12 09:03:43,running,4.81768,20.252883333333333,41.0,44.0,True,False
fits/2015-12-13_09-14-21_1e05cd258f.fit,2015-12-13 09:14:21,running,1.50836,7.60405,8.0,10.0,True,False
fits/2015-12-13_10-02-47_facb0d6a6e.fit,2015-12-13 10:02:47,running,9.92813,40.2407,45.0,45.0,True,False
fits/2015-12-15_10-58-25_b13dc16e24.fit,2015-12-15 10:58:25,running,3.50003,17.028433333333332,8.0,25.0,True,False
fits/2015-12-15_12-21-18_8910a97109.fit,2015-12-15 12:21:18,running,2.99623,17.619516666666666,18.0,6.0,True,False
fits/2015-12-17_17-02-27_3e3c2129cc.fit,2015-12-17 17:02:27,running,6.49921,32.10808333333333,23.0,37.0,True,False
fits/2015-12-19_08-39-41_95858e77b1.fit,2015-12-19 08:39:41,running,2.30808,11.9348,18.0,14.0,True,False
fits/2015-12-19_09-06-14_bcde67351e.fit,2015-12-19 09:06:14,running,4.96395,19.983333333333334,59.0,54.0,True,False
fits/2015-12-19_09-38-29_2dd143f61b.fit,2015-12-19 09:38:29,running,2.0003699999999998,12.611716666666666,13.0,9.0,True,False
fits/2015-12-22_13-20-33_54cd42e81c.fit,2015-12-22 13:20:33,running,8.68249,43.28021666666667,51.0,61.0,True,False
fits/2015-12-24_09-20-03_c5b9e73ae0.fit,2015-12-24 09:20:03,running,7.63871,34.99568333333333,38.0,28.0,True,False
fits/2015-12-25_08-28-30_9e563df37a.fit,2015-12-25 08:28:30,running,7.49934,34.56596666666667,26.0,32.0,True,False
fits/2015-12-26_11-04-24_699df099e3.fit,2015-12-26 11:04:24,running,7.667479999999999,33.06028333333333,25.0,27.0,True,False
fits/2015-12-27_10-42-41_6683a314e3.fit,2015-12-27 10:42:41,running,7.52756,36.643283333333336,23.0,31.0,True,False
fits/2016-01-02_08-44-08_57fe72ab11.fit,2016-01-02 08:44:08,running,2.1504000000000003,11.604216666666668,22.0,19.0,True,False
fits/2016-01-02_09-04-15_5cfb4d35d2.fit,2016-01-02 09:04:15,running,4.85906,20.1207,39.0,40.0,True,False
fits/2016-01-04_15-22-58_78c7657e6a.fit,2016-01-04 15:22:58,running,16.16255,78.1515,39.0,61.0,True,False
fits/2016-01-06_09-49-43_41002198d1.fit,2016-01-06 09:49:43,running,3.39902,16.199466666666666,4.0,24.0,True,False
fits/2016-01-06_11-08-53_a40c2be6d2.fit,2016-01-06 11:08:53,running,3.1974,19.38205,20.0,6.0,True,False
fits/2016-01-08_11-16-04_0a4bd0276a.fit,2016-01-08 11:16:04,running,10.69894,49.05506666666667,21.0,15.0,True,False
fits/2016-01-09_09-34-05_7c23e1d301.fit,2016-01-09 09:34:05,running,16.17297,93.92641666666667,146.0,131.0,True,False
fits/2016-01-11_10-13-43_7486ae3c71.fit,2016-01-11 10:13:43,running,3.4386,16.810016666666666,4.0,26.0,True,False
fits/2016-01-11_11-38-30_1e78923c47.fit,2016-01-11 11:38:30,running,3.8056900000000002,19.47061666666667,20.0,8.0,True,False
fits/2016-01-12_17-14-22_87970aae31.fit,2016-01-12 17:14:22,running,3.01337,19.903383333333334,19.0,23.0,True,False
fits/2016-01-13_11-13-05_f00d903bd1.fit,2016-01-13 11:13:05,running,10.73319,48.58283333333333,18.0,15.0,True,False
fits/2016-01-17_15-35-01_58e9e417b8.fit,2016-01-17 15:35:01,running,16.17609,76.26086666666667,178.0,177.0,True,False
fits/2016-01-22_10-59-44_eaa883d880.fit,2016-01-22 10:59:44,running,10.70464,51.386100000000006,0.0,0.0,True,False
fits/2016-01-24_09-07-31_352ae585bf.fit,2016-01-24 09:07:31,running,1.70665,8.840683333333335,2.0,3.0,True,False
fits/2016-01-24_09-40-42_50d5feb1d0.fit,2016-01-24 09:40:42,running,9.92548,42.920833333333334,8.0,12.0,True,False
fits/2016-01-24_10-37-42_0437007fd5.fit,2016-01-24 10:37:42,running,5.00429,28.65915,23.0,5.0,True,False
fits/2016-01-26_11-16-26_e68ce16cec.fit,2016-01-26 11:16:26,running,6.47741,30.181266666666666,3.0,130.0,True,False
fits/2016-01-27_10-43-41_d1f14f4f98.fit,2016-01-27 10:43:41,running,12.22193,65.51928333333333,57.0,57.0,True,False
fits/2016-01-29_11-54-35_5964cf3e0f.fit,2016-01-29 11:54:35,running,1.08613,6.03085,12.0,646.0,True,False
fits/2016-01-29_12-33-24_62f535c7b9.fit,2016-01-29 12:33:24,running,4.94531,20.00415,14.0,1198.0,True,False
fits/2016-01-30_12-49-18_56c09269c1.fit,2016-01-30 12:49:18,running,14.259879999999999,81.77331666666667,485.0,482.0,True,False
fits/2016-02-02_10-46-41_7f251b8630.fit,2016-02-02 10:46:41,running,3.5007800000000002,15.350566666666667,5.0,24.0,True,False
fits/2016-02-02_12-08-15_ac02e3425a.fit,2016-02-02 12:08:15,running,3.5086,18.397683333333337,35.0,13.0,True,False
fits/2016-02-03_11-37-36_9fa5a97ee3.fit,2016-02-03 11:37:36,running,7.06988,31.610400000000002,0.0,8627.0,True,False
fits/2016-02-04_10-58-42_45a6b640eb.fit,2016-02-04 10:58:42,running,10.64083,48.52451666666666,15.0,39.0,True,False
fits/2016-02-06_09-28-31_87077ad6da.fit,2016-02-06 09:28:31,running,24.14426,131.99995,46.0,551.0,True,False
fits/2016-02-08_12-34-31_1b52f56029.fit,2016-02-08 12:34:31,running,8.1259,38.080933333333334,0.0,0.0,True,False
fits/2016-02-10_11-13-53_16e2b15615.fit,2016-02-10 11:13:53,running,12.056790000000001,59.438316666666665,5.0,344.0,True,False
fits/2016-02-11_11-52-57_9294601cf2.fit,2016-02-11 11:52:57,running,10.69654,48.501216666666664,6.0,93.0,True,False
fits/2016-02-19_16-06-27_6e3145bfaf.fit,2016-02-19 16:06:27,running,5.00254,24.22211666666667,0.0,0.0,False,False
fits/2016-02-22_15-58-56_2571aadd27.fit,2016-02-22 15:58:56,running,16.15899,77.26960000000001,107.0,113.0,True,False
fits/2016-02-24_11-07-55_0919475427.fit,2016-02-24 11:07:55,running,10.70458,51.472166666666666,17.0,16.0,True,False
fits/2016-02-27_09-52-11_4b08d0af88.fit,2016-02-27 09:52:11,running,20.005029999999998,104.20155,0.0,0.0,True,False
fits/2016-02-29_10-36-42_3d23c48266.fit,2016-02-29 10:36:42,running,11.2306,53.6747,5833.0,2301.0,True,False
fits/2016-03-01_10-29-35_cdf3762ecc.fit,2016-03-01 10:29:35,running,6.0617600000000005,31.708016666666666,9.0,8026.0,False,False
fits/2016-03-03_10-46-26_9870d88d8f.fit,2016-03-03 10:46:26,running,13.68341,63.40618333333334,0.0,0.0,True,False
fits/2016-03-05_09-09-54_7e03f839f4.fit,2016-03-05 09:09:54,running,22.003220000000002,116.23101666666666,0.0,0.0,True,False
fits/2016-03-06_10-25-11_fa5b15b458.fit,2016-03-06 10:25:11,running,5.0013000000000005,32.63805,11.0,672.0,True,False
fits/2016-03-06_11-10-59_379555e02c.fit,2016-03-06 11:10:59,running,3.99986,17.950516666666665,6.0,655.0,True,False
fits/2016-03-07_10-19-55_acd530e433.fit,2016-03-07 10:19:55,running,11.44584,54.4138,40.0,176.0,True,False
fits/2016-03-09_11-12-55_199113eda7.fit,2016-03-09 11:12:55,running,13.02142,60.165083333333335,172.0,4212.0,True,False
fits/2016-03-11_10-31-36_abb0a3f25d.fit,2016-03-11 10:31:36,running,5.75429,28.058583333333335,9.0,32.0,True,False
fits/2016-03-11_12-10-24_5b87fa7815.fit,2016-03-11 12:10:24,running,3.6573,20.299216666666666,19.0,7.0,True,False
fits/2016-03-12_09-48-02_9beed36384.fit,2016-03-12 09:48:02,running,28.16417,152.4581,125.0,133.0,True,False
fits/2016-03-14_09-52-01_cbf65600ee.fit,2016-03-14 09:52:01,running,10.202459999999999,49.64073333333333,0.0,0.0,True,False
fits/2016-03-15_09-13-51_a1b2db2558.fit,2016-03-15 09:13:51,running,4.375,25.73806666666667,0.0,0.0,True,False
fits/2016-03-18_12-05-45_e81abd00d1.fit,2016-03-18 12:05:45,running,2.61998,13.480866666666666,0.0,30.0,True,False
fits/2016-03-18_12-33-07_29b236d844.fit,2016-03-18 12:33:07,running,4.93007,19.702416666666668,42.0,3886.0,True,False
fits/2016-03-18_13-04-47_49c89d70b9.fit,2016-03-18 13:04:47,running,6.43655,32.01076666666667,8.0,3490.0,True,False
fits/2016-03-19_11-29-50_aa8a432980.fit,2016-03-19 11:29:50,running,3.02297,20.450066666666665,0.0,0.0,True,False
