Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio,heart_rate,temperature,,,,,
1765092563,2.907894737,0.934210526,0.039473684,4.665,0,119.71,0,9.875,0.129934211,298,172,5.62,6.6,0,0,0,0,0,3.453509737,113,26,,2.23,46,,
1765092564,2.894736842,0.934210526,0.039473684,4.665,0,123.26,0,9.875,0.129934211,298,172,5.62,6.8,0,0,0,0,0,3.453509737,114,26,,2.20,47,,
1765092565,2.881578947,0.934210526,0.039473684,4.6,0,128.34,0,9.875,0.129934211,294,172,5.75,6.8,0,0,0,0,0,3.58333593,115,26,,2.19,48,,
1765092566,2.934210526,0.934210526,0.039473684,3.966,0,131.94,0,9.875,0.129934211,292,172,5.75,6.8,0,0,0,0,0,4.156155809,115,26,,2.17,49,,
1765092567,2.947368421,0.921052632,0.039473684,4.441,0,136.67999,0,10.125,0.133223684,292,172,5.75,6.8,0,0,0,0,0,3.711617039,114,26,,2.15,50,,
1765092568,3.039473684,0.921052632,0.039473684,3.891,0,139.92,0,10.125,0.133223684,288,172,5.75,6.8,0,0,0,0,0,4.236257948,114,26,,2.14,51,,
1765092569,3.052631579,0.921052632,0.039473684,3.714,0,142.94,0,10.125,0.133223684,286,172,5.75,6.8,0,0,0,0,0,4.43816669,115,26,,2.13,52,,
1765092570,3.092105263,0.921052632,0.039473684,3.424,0,146.21001,0,10,0.131578947,286,172,5.87,6.8,0,0,0,0,0,4.914519181,115,26,,2.12,53,,
1765092571,3.065789474,0.921052632,0.039473684,3.378,0,148.85001,0,10,0.131578947,286,172,5.87,6.8,0,0,0,0,0,4.981457437,116,26,,2.11,54,,
1765092572,3.039473684,0.921052632,0.052631579,3.256,0,152.19,0,10,0.131578947,286,172,6,6.8,0,0,0,0,0,5.28257367,116,26,,2.10,55,,
1765092573,3.039473684,0.934210526,0.065789474,3.06,0,154.42,0,10.25,0.134868421,284,172,6,6.8,0,0,0,0,0,5.620924829,116,26,,2.09,56,,
1765092574,3.013157895,0.947368421,0.065789474,2.921,0,156.25,0,10.25,0.134868421,284,172,6,6.8,0,0,0,0,0,5.888414544,117,26,,2.08,57,,
1765092575,3,0.947368421,0.065789474,2.818,0,159.25,0,10.25,0.134868421,284,172,6,6.8,0,0,0,0,0,6.103639804,117,26,,2.07,58,,
1765092576,2.960526316,0.947368421,0.065789474,2.706,0,161.44,0,10.25,0.134868421,282,172,6,7,0,0,0,0,0,6.35626887,117,26,,2.06,59,,
1765092577,2.947368421,0.947368421,0.078947368,2.781,0,164.39,0,10.25,0.134868421,282,172,6,7,0,0,0,0,0,6.18480188,116,26,,2.05,60,,
1765092578,2.960526316,0.947368421,0.092105263,2.734,0,166.82001,0,10.25,0.134868421,282,172,6,7,0,0,0,0,0,6.291154637,116,26,,2.05,61,,
1765092579,2.986842105,0.947368421,0.092105263,2.781,0,170.38,0,10.375,0.136513158,282,172,6,7.2,0,0,0,0,0,6.18480188,116,25,,2.04,62,,
1765092580,3,0.947368421,0.105263158,2.865,0,174.17999,0,10.375,0.136513158,284,172,6,7.2,0,0,0,0,0,6.00348202,117,26,,2.03,63,,
1765092581,3,0.947368421,0.105263158,2.976,0,177.75999,0,10.25,0.134868421,286,170,6,7.2,0,0,0,0,0,5.712381587,117,25,,2.02,64,,
1765092582,3.065789474,0.934210526,0.105263158,3.06,0,182.14999,0,10.25,0.134868421,288,170,6,7.4,0,0,0,0,0,5.555555556,117,26,,2.01,65,,
1765092583,3.092105263,0.934210526,0.105263158,3.191,0,186.25,0,10.25,0.134868421,290,170,6,7.4,0,0,0,0,0,5.327461287,117,25,,2.01,66,,
1765092584,3.092105263,0.934210526,0.092105263,3.191,0,188.87,0,10.25,0.134868421,290,170,6,7.4,0,0,0,0,0,5.327461287,117,25,,2.01,67,,
1765092585,3.105263158,0.934210526,0.092105263,3.191,0,191.75999,0,10.25,0.134868421,288,172,5.87,7.4,0,0,0,0,0,5.273370825,118,25,,2.00,68,,
1765092586,3.052631579,0.934210526,0.092105263,3.191,0,195.45,0,10.25,0.134868421,286,172,5.87,7.4,0,0,0,0,0,5.273370825,118,25,,2.00,69,,
1765092587,3.065789474,0.934210526,0.092105263,3.238,0,198.39,0,10.25,0.134868421,282,174,5.87,7.6,0,0,0,0,0,5.257265684,119,25,,1.99,70,,
1765092588,3.078947368,0.934210526,0.092105263,3.396,0,201.86,0,10.25,0.134868421,278,174,5.87,7.6,0,0,0,0,0,5.012681144,119,25,,1.98,71,,
1765092589,3.078947368,0.934210526,0.092105263,3.378,0,205.16,0,10.25,0.134868421,276,174,5.87,7.6,0,0,0,0,0,5.039361967,120,25,,1.98,72,,
1765092590,3.078947368,0.934210526,0.092105263,3.378,0,208.34,0,10.25,0.134868421,272,174,6,7.8,0,0,0,0,0,5.150966235,120,25,,1.97,73,,
1765092591,3.171052632,0.934210526,0.078947368,3.34,0,211.46001,0,10.25,0.134868421,272,174,6.12,7.8,0,0,0,0,0,5.313791547,120,25,,1.97,74,,
1765092592,3.171052632,0.947368421,0.078947368,3.312,0,214.5,0,10.25,0.134868421,272,174,6.12,8,0,0,0,0,0,5.358690798,121,25,,1.97,75,,
1765092593,3.210526316,0.947368421,0.065789474,3.284,0,217.06,0,10.25,0.134868421,274,174,6.12,8,0,0,0,0,0,5.404402999,121,25,,1.97,76,,
1765092594,3.223684211,0.947368421,0.065789474,3.2,0,220.07001,0,10.125,0.133223684,272,174,6.12,8,0,0,0,0,0,5.546241334,121,25,,1.98,77,,
1765092595,3.236842105,0.947368421,0.065789474,3.2,0,223.07001,0,10.25,0.134868421,276,172,6.12,8,0,0,0,0,0,5.482495431,121,25,,1.98,78,,
1765092596,3.223684211,0.947368421,0.065789474,3.2,0,225.53999,0,10.25,0.134868421,276,172,6.12,8,0,0,0,0,0,5.482495431,121,25,,1.98,79,,
1765092597,3.210526316,0.947368421,0.078947368,3.135,0,227.97,0,10,0.131578947,280,172,6,8,0,0,0,0,0,5.486466715,121,25,,1.99,80,,
1765092598,3.25,0.947368421,0.078947368,3.116,0,231.25,0,9.75,0.128289474,280,172,5.87,8.2,0,0,0,0,0,5.400283354,122,25,,1.99,81,,
1765092599,3.263157895,0.947368421,0.078947368,3.079,0,233.59,0,9.75,0.128289474,282,174,5.75,8.2,0,0,0,0,0,5.415740497,122,25,,1.99,82,,
1765092600,3.302631579,0.934210526,0.078947368,3.088,0,236.96001,0,9.625,0.126644737,282,174,5.87,8.2,0,0,0,0,0,5.512617037,122,25,,1.99,83,,
1765092601,3.276315789,0.934210526,0.078947368,3.088,0,238.13,0,9.625,0.126644737,280,174,5.87,8.4,0,0,0,0,0,5.512617037,122,25,,1.99,84,,
1765092602,3.263157895,0.934210526,0.092105263,3.088,0,240.98,0,9.625,0.126644737,280,174,5.87,8.4,0,0,0,0,0,5.512617037,122,24,,1.99,85,,
1765092603,3.263157895,0.947368421,0.105263158,3.088,0,244.28999,0,9.625,0.126644737,280,172,6,8.4,0,0,0,0,0,5.569944579,123,24,,1.99,86,,
1765092604,3.157894737,0.947368421,0.105263158,3.088,0,247.60001,0,9.75,0.128289474,280,172,6,8.4,0,0,0,0,0,5.569944579,123,24,,1.99,87,,
1765092605,3.078947368,0.947368421,0.092105263,3.088,0,249.89,0,9.75,0.128289474,282,172,6.12,8.6,0,0,0,0,0,5.681343471,123,24,,1.99,88,,
1765092606,3.026315789,0.960526316,0.092105263,3.06,0,251.32001,0,9.75,0.128289474,284,170,6.12,8.6,0,0,0,0,0,5.666666667,123,24,,1.99,89,,
1765092607,2.973684211,0.960526316,0.092105263,3.06,0,254.69,0,9.75,0.128289474,284,170,6.12,8.6,0,0,0,0,0,5.666666667,123,24,,1.98,90,,
1765092608,2.947368421,0.960526316,0.092105263,3.07,0,258.92001,0,9.75,0.128289474,286,172,6,8.6,0,0,0,0,0,5.60260708,123,24,,1.98,91,,
1765092609,2.842105263,0.947368421,0.092105263,3.238,0,262.32999,0,9.75,0.128289474,288,172,5.87,8.6,0,0,0,0,0,5.196851788,124,24,,1.97,92,,
1765092610,2.815789474,0.947368421,0.078947368,3.247,0,266.01999,0,9.75,0.128289474,288,174,5.75,8.6,0,0,0,0,0,5.135487559,124,24,,1.96,93,,
1765092611,2.842105263,0.934210526,0.092105263,3.275,0,270.01999,0,9.75,0.128289474,286,174,5.62,8.6,0,0,0,0,0,4.976490069,124,24,,1.96,94,,
1765092612,2.855263158,0.934210526,0.092105263,3.359,0,273.89001,0,9.75,0.128289474,288,174,5.62,8.6,0,0,0,0,0,4.852021964,123,24,,1.95,95,,
1765092613,2.828947368,0.934210526,0.092105263,3.359,0,276.87,0,9.75,0.128289474,284,176,5.62,8.6,0,0,0,0,0,4.907825449,123,24,,1.94,96,,
1765092614,2.828947368,0.934210526,0.078947368,3.284,0,280.01999,0,10,0.131578947,282,176,5.5,8.4,0,0,0,0,0,4.912688134,123,24,,1.93,97,,
1765092615,2.855263158,0.921052632,0.078947368,3.238,0,283.39999,0,10.125,0.133223684,280,176,5.5,8.4,0,0,0,0,0,4.982515899,122,24,,1.92,98,,
1765092616,2.868421053,0.921052632,0.078947368,3.238,0,286.12,0,10.125,0.133223684,278,176,5.75,8.4,0,0,0,0,0,5.208993894,122,24,,1.92,99,,
1765092617,2.815789474,0.934210526,0.078947368,3.21,0,289.57999,0,10.25,0.134868421,278,174,5.87,8.4,0,0,0,0,0,5.303098744,122,24,,1.91,100,,
1765092618,2.815789474,0.934210526,0.078947368,3.144,0,292.04999,0,10.25,0.134868421,276,174,6,8.4,0,0,0,0,0,5.534340583,122,24,,1.90,101,,
1765092619,2.842105263,0.947368421,0.078947368,3.116,0,294.12,0,10.375,0.136513158,278,172,6.12,8.4,0,0,0,0,0,5.630278386,122,24,,1.90,102,,
1765092620,2.736842105,0.934210526,0.078947368,2.976,0,297.04999,0,10.375,0.136513158,280,172,6.12,8.4,0,0,0,0,0,5.895158649,122,24,,1.89,103,,
1765092621,2.631578947,0.934210526,0.065789474,2.948,0,299,0,10.375,0.136513158,284,170,6.12,8.4,0,0,0,0,0,5.881957192,122,24,,1.88,104,,
1765092622,2.513157895,0.934210526,0.052631579,2.855,0,300.87,0,10.5,0.138157895,290,170,6.12,8.4,0,0,0,0,0,6.073537439,122,24,,1.86,105,,
1765092623,2.421052632,0.921052632,0.052631579,2.753,0,303.28,0,10.875,0.143092105,296,168,6,8.4,0,0,0,0,0,6.102460309,122,24,,1.85,106,,
1765092624,2.407894737,0.921052632,0.052631579,2.753,0,305.98001,0,10.875,0.143092105,300,168,6,8.4,0,0,0,0,0,6.102460309,122,24,,1.83,107,,
1765092625,2.447368421,0.921052632,0.065789474,2.762,0,309.10001,0,10.75,0.141447368,300,170,5.87,8.4,0,0,0,0,0,6.021624505,122,24,,1.81,108,,
1765092626,2.460526316,0.921052632,0.065789474,2.855,0,311.92001,0,10.625,0.139802632,300,170,5.87,8.4,0,0,0,0,0,5.825435419,122,24,,1.80,109,,
1765092627,2.618421053,0.921052632,0.078947368,2.874,0,314.76999,0,10.625,0.139802632,296,170,5.87,8.4,0,0,0,0,0,5.786957165,122,24,,1.78,110,,
1765092628,2.736842105,0.921052632,0.092105263,2.874,0,317.20001,0,10.5,0.138157895,290,170,5.87,8.4,0,0,0,0,0,5.786957165,122,24,,1.77,111,,
1765092629,2.934210526,0.947368421,0.092105263,2.818,0,319.88,0,10,0.131578947,286,170,6,8.4,0,0,0,0,0,6.032636564,122,24,,1.77,112,,
1765092630,2.973684211,0.947368421,0.118421053,2.809,0,322.45001,0,10,0.131578947,284,172,6,8.4,0,0,0,0,0,6.123198759,122,24,,1.76,113,,
1765092631,3.026315789,0.947368421,0.118421053,2.79,0,325.20001,0,10.25,0.134868421,280,172,6,8.6,0,0,0,0,0,6.164848036,122,24,,1.75,114,,
1765092632,3.026315789,0.947368421,0.118421053,2.79,0,327.97,0,10.375,0.136513158,280,172,6.12,8.6,0,0,0,0,0,6.288144997,122,23,,1.75,115,,
1765092633,3.013157895,0.947368421,0.157894737,2.79,0,330.26001,0,10.375,0.136513158,278,172,6.12,8.4,0,0,0,0,0,6.288144997,122,23,,1.74,116,,
1765092634,2.934210526,0.947368421,0.171052632,2.706,0,332.94,0,10.625,0.139802632,278,172,6.12,8.4,0,0,0,0,0,6.483394248,122,23,,1.74,117,,
1765092635,2.881578947,0.947368421,0.171052632,2.697,0,335.64001,0,10.75,0.141447368,280,172,6.12,8.4,0,0,0,0,0,6.505032897,122,23,,1.74,118,,
1765092636,2.802631579,0.947368421,0.157894737,2.697,0,337.85999,0,10.75,0.141447368,282,170,6.12,8.2,0,0,0,0,0,6.429381855,122,23,,1.73,119,,
1765092637,2.776315789,0.934210526,0.144736842,2.594,0,340.03,0,10.875,0.143092105,286,170,6,8.2,0,0,0,0,0,6.553580986,121,23,,1.73,120,,
1765092638,2.723684211,0.921052632,0.144736842,2.594,0,342.91,0,11,0.144736842,288,170,6,8.4,0,0,0,0,0,6.553580986,122,23,,1.73,121,,
1765092639,2.631578947,0.921052632,0.131578947,2.631,0,345.39001,0,11,0.144736842,290,170,6,8.8,0,0,0,0,0,6.461409233,122,23,,1.72,122,,
1765092640,2.605263158,0.921052632,0.131578947,2.641,0,348.29999,0,11.25,0.148026316,294,168,6,9,0,0,0,0,0,6.361255712,122,23,,1.72,123,,
1765092641,2.565789474,0.921052632,0.118421053,2.631,0,350.04999,0,11.25,0.148026316,298,168,6,9.2,0,0,0,0,0,6.385424205,122,23,,1.71,124,,
1765092642,2.460526316,0.907894737,0.118421053,2.538,0,352.04999,0,11.25,0.148026316,302,168,5.87,9.4,0,0,0,0,0,6.475955121,121,23,,1.71,125,,
1765092643,2.407894737,0.934210526,0.118421053,2.463,0,353.63,0,11.125,0.146381579,308,164,6,9.4,0,0,0,0,0,6.658528465,122,23,,1.70,126,,
1765092644,2.342105263,0.934210526,0.105263158,2.286,0,355.03,0,11.125,0.146381579,318,158,6.37,9.4,0,0,0,0,0,7.337864301,122,23,,1.69,127,,
1765092645,2.276315789,0.947368421,0.065789474,2.146,0,356.79001,0,11,0.144736842,336,156,6.12,9.4,0,0,0,0,0,7.414766532,121,23,,1.68,128,,
1765092646,2.210526316,0.934210526,0.065789474,2.146,0,358.85999,0,10.875,0.143092105,338,156,6.12,9.2,0,0,0,0,0,7.414766532,121,23,,1.66,129,,
1765092647,2.197368421,0.934210526,0.052631579,2.305,0,361.19,0,10.875,0.143092105,340,156,5.87,9.2,0,0,0,0,0,6.621246644,121,23,,1.65,130,,
1765092648,2.263157895,0.921052632,0.039473684,2.407,0,364.03,0,10.625,0.139802632,336,158,5.87,9.2,0,0,0,0,0,6.421968164,121,23,,1.64,131,,
1765092649,2.355263158,0.934210526,0.039473684,2.65,0,366.89999,0,10.5,0.138157895,328,158,6,9,0,0,0,0,0,5.962258901,121,23,,1.63,132,,
1765092650,2.592105263,0.934210526,0.039473684,2.65,0,369.45001,0,10.5,0.138157895,316,162,5.62,9,0,0,0,0,0,5.726046379,120,23,,1.63,133,,
1765092651,2.684210526,0.921052632,0.052631579,2.575,0,372.20999,0,10.375,0.136513158,306,168,5.62,9,0,0,0,0,0,6.111086947,119,23,,1.63,134,,
1765092652,2.763157895,0.921052632,0.052631579,2.557,0,374.87,0,10.375,0.136513158,294,170,5.87,8.8,0,0,0,0,0,6.504371336,119,23,,1.64,135,,
1765092653,2.881578947,0.921052632,0.078947368,2.566,0,377.53,0,10.375,0.136513158,290,172,5.87,8.8,0,0,0,0,0,6.557779962,119,23,,1.65,136,,
1765092654,2.947368421,0.934210526,0.105263158,2.557,0,379.95999,0,10.375,0.136513158,284,172,6,8.8,0,0,0,0,0,6.72660822,119,23,,1.66,137,,
1765092655,2.894736842,0.934210526,0.105263158,2.566,0,382.81,0,10.625,0.139802632,284,172,6,8.8,0,0,0,0,0,6.703011887,118,23,,1.67,138,,
1765092656,2.868421053,0.934210526,0.118421053,2.575,0,385.81,0,10.625,0.139802632,282,172,6,8.8,0,0,0,0,0,6.679580522,117,23,,1.68,139,,
1765092657,2.828947368,0.934210526,0.105263158,2.65,0,389.26001,0,10.5,0.138157895,282,172,6,8.8,0,0,0,0,0,6.490556241,117,23,,1.69,140,,
1765092658,2.842105263,0.934210526,0.105263158,2.687,0,391.67999,0,10.625,0.139802632,280,172,6,8.8,0,0,0,0,0,6.401160744,117,23,,1.69,141,,
1765092659,2.868421053,0.934210526,0.105263158,2.687,0,394.51001,0,10.625,0.139802632,276,172,6.12,9,0,0,0,0,0,6.529183959,116,23,,1.70,142,,
1765092660,2.907894737,0.947368421,0.105263158,2.687,0,396.67999,0,10.625,0.139802632,276,172,6.12,9.4,0,0,0,0,0,6.529183959,116,23,,1.70,143,,
1765092661,2.947368421,0.947368421,0.131578947,2.641,0,399.35999,0,10.625,0.139802632,274,172,6.12,9.4,0,0,0,0,0,6.642931573,116,23,,1.70,144,,
1765092662,2.934210526,0.947368421,0.157894737,2.641,0,401.98999,0,10.625,0.139802632,276,172,6.12,9.6,0,0,0,0,0,6.642931573,117,23,,1.70,145,,
1765092663,2.921052632,0.947368421,0.157894737,2.641,0,404.63,0,10.75,0.141447368,278,174,6,9.6,0,0,0,0,0,6.588410985,117,23,,1.70,146,,
1765092664,2.921052632,0.947368421,0.157894737,2.641,0,407.56,0,10.75,0.141447368,282,174,5.87,9.6,0,0,0,0,0,6.44566208,117,23,,1.70,147,,
1765092665,2.947368421,0.934210526,0.184210526,2.641,0,411.48001,0,10.75,0.141447368,284,174,5.75,9.4,0,0,0,0,0,6.313893861,117,23,,1.71,148,,
1765092666,2.921052632,0.934210526,0.184210526,2.65,0,414.64999,0,10.5,0.138157895,286,174,5.75,9.4,0,0,0,0,0,6.292474201,117,23,,1.71,149,,
1765092667,2.894736842,0.934210526,0.184210526,2.641,0,416.64001,0,10.5,0.138157895,286,172,5.75,9.4,0,0,0,0,0,6.241316429,117,23,,1.71,150,,
1765092668,2.894736842,0.934210526,0.144736842,2.678,0,420.04001,0,10.375,0.136513158,288,174,5.75,9.2,0,0,0,0,0,6.226650062,117,23,,1.72,151,,
1765092669,2.907894737,0.934210526,0.144736842,2.678,0,422.54999,0,10.375,0.136513158,286,172,5.87,9.2,0,0,0,0,0,6.283518342,117,23,,1.73,152,,
1765092670,2.934210526,0.934210526,0.144736842,2.678,0,425.84,0,10.375,0.136513158,284,172,6,9.2,0,0,0,0,0,6.422676329,117,23,,1.74,153,,
1765092671,2.960526316,0.947368421,0.144736842,2.706,0,428.60999,0,10.375,0.136513158,284,172,6,9.2,0,0,0,0,0,6.35626887,117,23,,1.75,154,,
1765092672,2.960526316,0.947368421,0.144736842,2.706,0,431.31,0,10.375,0.136513158,280,174,6,9.2,0,0,0,0,0,6.430178973,117,23,,1.76,155,,
1765092673,2.986842105,0.947368421,0.144736842,2.706,0,434.28,0,10.375,0.136513158,278,172,6.12,9,0,0,0,0,0,6.483394248,117,23,,1.78,156,,
1765092674,3.013157895,0.947368421,0.144736842,2.781,0,437.32001,0,10.5,0.138157895,274,174,6.12,9,0,0,0,0,0,6.38184719,117,23,,1.79,157,,
1765092675,3.092105263,0.947368421,0.144736842,2.818,0,440.54001,0,10.5,0.138157895,272,174,6.12,9,0,0,0,0,0,6.298110567,116,23,,1.81,158,,
1765092676,3.118421053,0.960526316,0.144736842,2.827,0,443.5,0,10.375,0.136513158,272,174,6.12,9,0,0,0,0,0,6.278017706,117,23,,1.84,159,,
1765092677,3.131578947,0.960526316,0.144736842,2.827,0,445.12,0,10.25,0.134868421,272,174,6.12,9,0,0,0,0,0,6.278017706,117,23,,1.86,160,,
1765092678,3.131578947,0.960526316,0.131578947,2.743,0,447.84,0,10.25,0.134868421,270,174,6.25,9.2,0,0,0,0,0,6.607743218,117,22,,1.88,161,,
1765092679,3.105263158,0.973684211,0.105263158,2.697,0,449.73001,0,10.375,0.136513158,274,172,6.25,9.2,0,0,0,0,0,6.643211701,117,22,,1.90,162,,
