Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio,heart_rate,temperature
1766824266,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,117,16
1766824267,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,117,16
1766824268,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,118,16
1766824269,0,0,0,1.791,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,118,16
1766824270,3.381578947,0,0,3.387,0,3.39,0,0,0,231,186,0,12.8,0,0,0,0,0,0,117,16
1766824271,3.605263158,0,0,3.686,0,7.07,0,0,0,225,186,0,12.8,0,0,0,0,0,0,117,16
1766824272,3.684210526,0.973684211,0,3.686,0,10.76,0,0,0,219,188,0,12.6,0,0,0,0,0,0,118,16
1766824273,3.907894737,0.973684211,0,4.059,0,14.82,0,0,0,216,188,6.1,12.6,0,0,0,0,0,4.70886115,119,16
1766824274,4.026315789,0.986842105,0,4.059,0,18.88,0,0,0,207,190,6.2,12.8,0,0,0,0,0,4.836985778,121,16
1766824275,4.026315789,0.986842105,0,4.133,0,23.01,0,0,0,202,194,6.1,13,0,0,0,0,0,4.772149423,122,16
1766824276,4.263157895,1,0,4.339,0,27.35,0,10.5,0.138157895,202,192,6.2,13.2,0,0,0,0,0,4.572473708,123,16
1766824277,4.328947368,1,0,4.311,0,31.66,0,10.5,0.138157895,203,190,6.4,13.4,0,0,0,0,0,4.701146639,125,16
1766824278,4.328947368,1,0,4.236,0,35.9,0,10.5,0.138157895,206,190,6.4,13.8,0,0,0,0,0,4.784402847,126,16
