Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio,heart_rate,temperature,,,,,
1766307734,3.276315789,1.013157895,0.236842105,3.098,0,92.66,0,10.375,0.136513158,262,174,6.4,10.8,0,0,0,0,0,5.990938705,103,23,,2.96,32,,
1766307735,3.315789474,1.013157895,0.197368421,3.135,0,95.8,0,10.375,0.136513158,260,174,6.4,10.8,0,0,0,0,0,5.920279733,104,23,,2.93,33,,
1766307736,3.342105263,1.013157895,0.197368421,3.135,0,98.93,0,10.25,0.134868421,261,174,6.4,10.8,0,0,0,0,0,5.920279733,104,23,,2.89,34,,
1766307737,3.342105263,1.013157895,0.144736842,3.126,0,102.06,0,10.25,0.134868421,262,174,6.5,10.8,0,0,0,0,0,6.030076165,105,23,,2.86,35,,
1766307738,3.368421053,1,0.144736842,3.126,0,105.19,0,10,0.131578947,264,172,6.6,10.8,0,0,0,0,0,6.052436106,106,23,,2.82,36,,
1766307739,3.315789474,1,0.092105263,3.107,0,108.3,0,10,0.131578947,266,172,6.6,10.8,0,0,0,0,0,6.089459699,107,23,,2.78,37,,
1766307740,3.315789474,1.013157895,0.118421053,3.098,0,111.39,0,10,0.131578947,267,172,6.5,10.8,0,0,0,0,0,6.014620154,108,23,,2.74,38,,
1766307741,3.315789474,1.026315789,0.118421053,3.098,0,114.49,0,9.75,0.128289474,265,174,6.2,10.6,0,0,0,0,0,5.803721871,109,23,,2.70,39,,
1766307742,3.355263158,1.026315789,0.144736842,3.098,0,117.59,0,9.75,0.128289474,263,174,6.3,10.6,0,0,0,0,0,5.897330288,110,23,,2.66,40,,
1766307743,3.368421053,1,0.157894737,3.135,0,120.72,0,9.75,0.128289474,260,176,6.3,10.6,0,0,0,0,0,5.894736842,111,23,,2.63,41,,
1766307744,3.394736842,1,0.157894737,3.21,0,123.93,0,9.875,0.129934211,259,174,6.4,10.4,0,0,0,0,0,5.781913452,112,23,,2.59,42,,
1766307745,3.394736842,1,0.118421053,3.228,0,127.16,0,9.875,0.129934211,256,174,6.6,10.4,0,0,0,0,0,5.929386398,113,23,,2.56,43,,
1766307746,3.421052632,1,0.065789474,3.247,0,130.41,0,9.875,0.129934211,256,174,6.7,10.4,0,0,0,0,0,5.983959416,114,23,,2.54,44,,
1766307747,3.381578947,1,0.065789474,3.21,0,133.62,0,9.75,0.128289474,256,174,6.6,10.4,0,0,0,0,0,5.962598247,115,23,,2.51,45,,
1766307748,3.368421053,1,0.039473684,3.2,0,136.82001,0,9.75,0.128289474,260,174,6.6,10.4,0,0,0,0,0,5.981240654,116,23,,2.48,46,,
1766307749,3.368421053,1,0.039473684,3.172,0,139.99001,0,10.125,0.133223684,262,174,6.5,10.4,0,0,0,0,0,5.942639812,117,23,,2.45,47,,
1766307750,3.302631579,1,0.039473684,3.06,0,143.05,0,9.875,0.129934211,259,176,6.3,10.4,0,0,0,0,0,6.039226212,117,23,,2.43,48,,
1766307751,3.342105263,1,0.039473684,3.135,0,146.17999,0,9.875,0.129934211,259,178,6.1,10.4,0,0,0,0,0,5.772470049,118,23,,2.41,49,,
1766307752,3.421052632,0.986842105,0.065789474,3.2,0,149.38,0,10,0.131578947,256,178,6.2,10.2,0,0,0,0,0,5.747925648,119,23,,2.39,50,,
1766307753,3.5,0.986842105,0.065789474,3.387,0,152.77,0,10.125,0.133223684,253,176,6.5,10.2,0,0,0,0,0,5.629362756,119,23,,2.37,51,,
1766307754,3.671052632,0.986842105,0.065789474,3.518,0,156.28999,0,10.125,0.133223684,247,176,6.6,10.2,0,0,0,0,0,5.503118434,120,23,,2.36,52,,
1766307755,3.684210526,0.986842105,0.078947368,3.443,0,159.73,0,10.125,0.133223684,249,176,6.6,10,0,0,0,0,0,5.623003195,120,23,,2.36,53,,
1766307756,3.486842105,1.039473684,0.078947368,3.396,0,163.13,0,9.625,0.126644737,250,176,6.5,10,0,0,0,0,0,5.614435145,121,23,,2.34,54,,
1766307757,3.473684211,1.039473684,0.078947368,3.303,0,166.42999,0,9.625,0.126644737,250,174,6.7,10,0,0,0,0,0,5.88250788,122,23,,2.33,55,,
1766307758,3.407894737,1.013157895,0.092105263,3.275,0,169.71001,0,10,0.131578947,250,172,7,9.8,0,0,0,0,0,6.127236441,123,23,,2.32,56,,
1766307759,3.434210526,1.013157895,0.092105263,3.275,0,172.98,0,10.25,0.134868421,252,170,7.2,9.8,0,0,0,0,0,6.229020314,124,23,,2.31,57,,
1766307760,3.381578947,1.013157895,0.118421053,3.303,0,176.28,0,10.25,0.134868421,255,170,7.1,9.6,0,0,0,0,0,6.090447433,125,23,,2.29,58,,
1766307761,3.302631579,1.039473684,0.118421053,3.154,0,179.44,0,10.25,0.134868421,260,170,7.1,9.6,0,0,0,0,0,6.378123933,126,23,,2.27,59,,
1766307762,3.039473684,1.039473684,0.118421053,2.958,0,182.39999,0,10.125,0.133223684,258,176,6.4,9.4,0,0,0,0,0,6.346624885,126,23,,2.25,60,,
1766307763,2.921052632,1.039473684,0.144736842,2.902,0,185.3,0,10.125,0.133223684,254,184,5.6,9.4,0,0,0,0,0,5.917785058,127,23,,2.22,61,,
1766307764,2.934210526,0.973684211,0.157894737,2.883,0,188.17999,0,11,0.144736842,259,186,5.3,9.2,0,0,0,0,0,5.698924731,127,23,,2.20,62,,
1766307765,3.039473684,0.921052632,0.157894737,2.837,0,191.02,0,11.875,0.15625,264,178,5.9,9.4,0,0,0,0,0,6.169676563,128,22,,2.17,63,,
1766307766,3.039473684,0.921052632,0.157894737,2.837,0,193.85001,0,11.875,0.15625,272,170,6.6,9.6,0,0,0,0,0,6.591496969,128,22,,2.15,64,,
1766307767,3.342105263,0.921052632,0.157894737,2.865,0,196.72,0,11.75,0.154605263,273,170,6.6,9.8,0,0,0,0,0,6.527027829,128,22,,2.14,65,,
1766307768,3.328947368,1,0.157894737,2.865,0,199.59,0,10.5,0.138157895,281,168,6.5,9.8,0,0,0,0,0,6.352557149,129,22,,2.12,66,,
1766307769,3.342105263,1,0.184210526,2.93,0,202.52,0,10.5,0.138157895,282,168,6.6,9.8,0,0,0,0,0,6.307158625,129,22,,2.11,67,,
1766307770,3.342105263,1.013157895,0.184210526,2.948,0,205.46001,0,9.875,0.129934211,280,166,6.8,9.6,0,0,0,0,0,6.381740714,129,22,,2.10,68,,
1766307771,3.315789474,1.013157895,0.223684211,2.976,0,208.44,0,9.875,0.129934211,274,166,6.9,9.6,0,0,0,0,0,6.414666344,129,22,,2.09,69,,
1766307772,3.381578947,1.013157895,0.25,2.986,0,211.42,0,9.5,0.125,262,170,6.9,9.6,0,0,0,0,0,6.547234979,130,22,,2.08,70,,
1766307773,3.342105263,1.013157895,0.25,2.967,0,214.39,0,9.75,0.128289474,263,172,6.7,9.4,0,0,0,0,0,6.473429952,130,22,,2.07,71,,
1766307774,3.315789474,1.013157895,0.25,2.948,0,217.34,0,9.75,0.128289474,262,172,6.6,9.4,0,0,0,0,0,6.41792351,130,22,,2.06,72,,
1766307775,3.236842105,1.013157895,0.171052632,2.911,0,220.25,0,10.625,0.139802632,262,174,6.5,9.2,0,0,0,0,0,6.475458014,131,22,,2.04,73,,
1766307776,3.236842105,1,0.171052632,2.893,0,223.14,0,10.875,0.143092105,264,172,6.6,9,0,0,0,0,0,6.539898334,131,22,,2.03,74,,
1766307777,3.276315789,1,0.105263158,2.874,0,226.02,0,10.875,0.143092105,266,170,6.7,9,0,0,0,0,0,6.605215162,131,22,,2.02,75,,
1766307778,3.315789474,1,0.105263158,2.855,0,228.87,0,10.875,0.143092105,267,170,6.7,9.2,0,0,0,0,0,6.649134124,132,22,,2.01,76,,
1766307779,3.421052632,1,0.105263158,2.855,0,231.73,0,10.875,0.143092105,267,170,6.7,9.4,0,0,0,0,0,6.649134124,132,22,,2.00,77,,
1766307780,3.447368421,1,0.157894737,2.855,0,234.58,0,10.875,0.143092105,268,172,6.5,9.4,0,0,0,0,0,6.526563112,132,22,,2.00,78,,
1766307781,3.447368421,1,0.157894737,2.809,0,237.39,0,10.75,0.141447368,267,172,6.5,9.6,0,0,0,0,0,6.633465322,132,22,,1.99,79,,
1766307782,3.421052632,1,0.223684211,2.809,0,240.2,0,10.75,0.141447368,267,170,6.7,9.6,0,0,0,0,0,6.758051664,132,22,,1.98,80,,
1766307783,3.368421053,0.986842105,0.223684211,2.79,0,242.99001,0,11,0.144736842,267,170,6.6,9.6,0,0,0,0,0,6.702480933,133,22,,1.97,81,,
1766307784,3.368421053,0.986842105,0.223684211,2.809,0,245.8,0,11.125,0.146381579,265,172,6.6,9.6,0,0,0,0,0,6.735518635,133,22,,1.96,82,,
1766307785,3.394736842,0.986842105,0.223684211,2.846,0,248.64,0,11.125,0.146381579,264,172,6.6,9.6,0,0,0,0,0,6.647931587,133,22,,1.95,83,,
1766307786,3.460526316,0.986842105,0.223684211,2.865,0,251.50999,0,11,0.144736842,264,172,6.5,9.6,0,0,0,0,0,6.503772188,132,22,,1.94,84,,
1766307787,3.473684211,1,0.223684211,2.893,0,254.39999,0,11,0.144736842,263,172,6.5,9.6,0,0,0,0,0,6.440808966,132,22,,1.94,85,,
1766307788,3.513157895,1,0.25,2.893,0,257.29001,0,11,0.144736842,263,172,6.6,9.8,0,0,0,0,0,6.539898334,132,22,,1.94,86,,
1766307789,3.552631579,0.986842105,0.276315789,2.874,0,260.17001,0,10.875,0.143092105,265,172,6.6,9.8,0,0,0,0,0,6.583147143,132,22,,1.93,87,,
1766307790,3.592105263,0.986842105,0.276315789,2.865,0,263.03,0,10.875,0.143092105,265,172,6.6,9.8,0,0,0,0,0,6.603830222,131,22,,1.94,88,,
1766307791,3.578947368,0.986842105,0.302631579,2.855,0,265.89001,0,10.875,0.143092105,267,172,6.5,10,0,0,0,0,0,6.526563112,131,22,,1.94,89,,
1766307792,3.565789474,1,0.302631579,2.874,0,268.76001,0,10.875,0.143092105,265,172,6.5,10,0,0,0,0,0,6.48340249,131,22,,1.95,90,,
1766307793,3.526315789,0.986842105,0.302631579,2.883,0,271.64001,0,10.75,0.141447368,264,174,6.5,10,0,0,0,0,0,6.538314523,131,22,,1.96,91,,
1766307794,3.513157895,0.986842105,0.263157895,2.902,0,274.54999,0,10.75,0.141447368,261,174,6.5,10,0,0,0,0,0,6.495518093,132,21,,1.96,92,,
1766307795,3.526315789,0.986842105,0.210526316,2.902,0,277.45001,0,10.75,0.141447368,262,172,6.5,10.2,0,0,0,0,0,6.420831152,131,21,,1.97,93,,
1766307796,3.513157895,0.986842105,0.210526316,2.911,0,280.35999,0,11,0.144736842,262,174,6.4,10.2,0,0,0,0,0,6.375835583,131,21,,1.98,94,,
1766307797,3.526315789,0.986842105,0.184210526,2.93,0,283.29001,0,11,0.144736842,262,174,6.4,10.2,0,0,0,0,0,6.334501257,131,21,,1.98,95,,
1766307798,3.526315789,0.986842105,0.184210526,2.958,0,286.25,0,11,0.144736842,260,174,6.4,10.2,0,0,0,0,0,6.274509804,130,21,,1.99,96,,
1766307799,3.526315789,0.986842105,0.184210526,3.014,0,289.26001,0,10.75,0.141447368,257,174,6.4,10.4,0,0,0,0,0,6.157931705,130,21,,1.99,97,,
1766307800,3.578947368,0.986842105,0.171052632,3.023,0,292.29001,0,10.75,0.141447368,257,174,6.5,10.4,0,0,0,0,0,6.235550311,130,21,,1.99,98,,
1766307801,3.671052632,0.986842105,0.157894737,3.032,0,295.32001,0,10.75,0.141447368,259,174,6.6,10.4,0,0,0,0,0,6.312648252,130,21,,2.00,99,,
1766307802,3.710526316,0.986842105,0.157894737,3.032,0,298.35001,0,10.875,0.143092105,268,174,6.3,10.6,0,0,0,0,0,6.025709695,130,21,,2.01,100,,
1766307803,3.697368421,0.986842105,0.197368421,3.004,0,301.35999,0,10.875,0.143092105,267,172,6.4,10.6,0,0,0,0,0,6.107394719,130,21,,2.01,101,,
1766307804,3.657894737,0.986842105,0.25,3.004,0,304.35999,0,10.125,0.133223684,269,172,6.4,10.6,0,0,0,0,0,6.107394719,131,21,,2.02,102,,
1766307805,3.605263158,1,0.25,2.967,0,307.32999,0,9.875,0.129934211,267,172,6.6,10.8,0,0,0,0,0,6.376811594,131,21,,2.03,103,,
1766307806,3.565789474,1,0.276315789,2.948,0,310.26999,0,9.875,0.129934211,263,170,7,10.8,0,0,0,0,0,6.727728815,131,21,,2.03,104,,
1766307807,3.486842105,1,0.263157895,2.911,0,313.17999,0,10.375,0.136513158,262,168,7.1,10.8,0,0,0,0,0,6.829287061,130,21,,2.04,105,,
1766307808,3.394736842,1.013157895,0.263157895,2.855,0,316.04001,0,10.875,0.143092105,262,168,7.2,10.8,0,0,0,0,0,7.061315759,130,21,,2.04,106,,
1766307809,3.394736842,1.013157895,0.197368421,2.846,0,318.89001,0,10.875,0.143092105,261,168,7.2,11,0,0,0,0,0,7.083616186,130,21,,2.04,107,,
1766307810,3.381578947,1.013157895,0.197368421,2.837,0,321.72,0,10.875,0.143092105,263,168,7,11,0,0,0,0,0,6.908735603,131,21,,2.04,108,,
1766307811,3.342105263,1.013157895,0.197368421,2.837,0,324.56,0,10.875,0.143092105,265,170,6.9,11,0,0,0,0,0,6.891110467,130,21,,2.04,109,,
1766307812,3.342105263,1.013157895,0.184210526,2.846,0,327.39999,0,11.25,0.148026316,265,170,6.9,11,0,0,0,0,0,6.869294255,130,21,,2.04,110,,
1766307813,3.355263158,1,0.184210526,2.846,0,330.25,0,11.125,0.146381579,265,170,6.8,11,0,0,0,0,0,6.769739265,130,21,,2.04,111,,
1766307814,3.355263158,1,0.171052632,2.883,0,333.13,0,11.125,0.146381579,264,172,6.7,11,0,0,0,0,0,6.662026449,130,21,,2.04,112,,
1766307815,3.394736842,1,0.171052632,2.911,0,336.04999,0,10.875,0.143092105,260,172,6.7,11.2,0,0,0,0,0,6.597930023,130,21,,2.04,113,,
1766307816,3.381578947,0.986842105,0.171052632,2.93,0,338.97,0,10.875,0.143092105,262,172,6.6,11.2,0,0,0,0,0,6.457356984,130,21,,2.04,114,,
1766307817,3.421052632,0.986842105,0.171052632,2.93,0,341.89999,0,10.875,0.143092105,263,172,6.7,11.4,0,0,0,0,0,6.555195726,130,21,,2.04,115,,
1766307818,3.394736842,1,0.171052632,2.921,0,344.82999,0,10.875,0.143092105,267,170,6.7,11.4,0,0,0,0,0,6.498923313,131,20,,2.04,116,,
1766307819,3.368421053,1,0.171052632,2.893,0,347.72,0,10.75,0.141447368,267,172,6.6,11.4,0,0,0,0,0,6.539898334,131,21,,2.04,117,,
1766307820,3.394736842,1,0.157894737,2.911,0,350.63,0,10.75,0.141447368,265,172,6.5,11.6,0,0,0,0,0,6.400976888,131,20,,2.03,118,,
1766307821,3.394736842,1,0.157894737,2.911,0,353.54001,0,10.75,0.141447368,265,172,6.5,11.6,0,0,0,0,0,6.400976888,131,20,,2.03,119,,
1766307822,3.473684211,1,0.157894737,2.911,0,356.45001,0,10.5,0.138157895,263,172,6.6,11.6,0,0,0,0,0,6.499453455,131,20,,2.03,120,,
1766307823,3.434210526,0.986842105,0.157894737,2.893,0,359.35001,0,10.625,0.139802632,262,170,6.8,11.6,0,0,0,0,0,6.659745754,130,20,,2.03,121,,
1766307824,3.421052632,0.986842105,0.197368421,2.874,0,362.22,0,10.625,0.139802632,262,170,6.9,11.6,0,0,0,0,0,6.802385764,130,20,,2.03,122,,
1766307825,3.381578947,1,0.210526316,2.874,0,365.09,0,11,0.144736842,260,172,6.6,11.6,0,0,0,0,0,6.583147143,129,20,,2.02,123,,
1766307826,3.381578947,1,0.210526316,2.893,0,367.98001,0,11.125,0.146381579,261,174,6.5,11.6,0,0,0,0,0,6.515702844,129,20,,2.02,124,,
1766307827,3.421052632,1,0.197368421,2.939,0,370.92001,0,11.125,0.146381579,260,176,6.3,11.6,0,0,0,0,0,6.287864422,128,20,,2.02,125,,
1766307828,3.5,0.986842105,0.210526316,2.939,0,373.85999,0,11,0.144736842,259,174,6.4,11.6,0,0,0,0,0,6.315062411,127,20,,2.02,126,,
1766307829,3.526315789,0.973684211,0.210526316,2.986,0,376.85001,0,10.75,0.141447368,257,176,6.4,11.8,0,0,0,0,0,6.287145734,127,20,,2.02,127,,
1766307830,3.552631579,0.973684211,0.210526316,3.042,0,379.89001,0,10.75,0.141447368,255,174,6.5,11.8,0,0,0,0,0,6.196554716,127,20,,2.02,128,,
1766307831,3.671052632,0.973684211,0.236842105,3.116,0,383.01001,0,10.75,0.141447368,254,174,6.6,11.8,0,0,0,0,0,6.142506143,126,20,,2.03,129,,
1766307832,3.697368421,0.986842105,0.236842105,3.116,0,386.12,0,10.75,0.141447368,255,174,6.7,11.8,0,0,0,0,0,6.235574417,126,20,,2.03,130,,
1766307833,3.723684211,0.986842105,0.289473684,3.088,0,389.20999,0,10.75,0.141447368,258,174,6.6,11.8,0,0,0,0,0,6.198172478,126,20,,2.03,131,,
1766307834,3.697368421,1,0.342105263,3.042,0,392.25,0,10.75,0.141447368,265,172,6.5,11.8,0,0,0,0,0,6.125372234,126,20,,2.03,132,,
1766307835,3.644736842,0.986842105,0.342105263,2.986,0,395.23999,0,10.125,0.133223684,271,172,6.4,11.8,0,0,0,0,0,6.144216276,126,20,,2.04,133,,
1766307836,3.565789474,0.986842105,0.328947368,2.948,0,398.19,0,10.125,0.133223684,273,172,6.4,11.8,0,0,0,0,0,6.223440979,126,20,,2.04,134,,
1766307837,3.486842105,0.986842105,0.328947368,2.948,0,401.14001,0,9.875,0.129934211,270,170,6.6,12,0,0,0,0,0,6.343287168,126,20,,2.04,135,,
1766307838,3.421052632,0.986842105,0.302631579,2.911,0,404.04999,0,9.875,0.129934211,268,170,6.7,11.8,0,0,0,0,0,6.52125247,125,20,,2.05,136,,
1766307839,3.434210526,1,0.197368421,2.893,0,406.94,0,9.875,0.129934211,270,170,6.6,11.8,0,0,0,0,0,6.463870879,126,20,,2.05,137,,
1766307840,3.421052632,1,0.197368421,2.893,0,409.82999,0,10.5,0.138157895,269,170,6.6,12,0,0,0,0,0,6.463870879,126,20,,2.05,138,,
1766307841,3.473684211,1,0.171052632,2.883,0,412.72,0,10.5,0.138157895,274,170,6.5,12,0,0,0,0,0,6.388018044,125,20,,2.06,139,,
1766307842,3.473684211,0.986842105,0.184210526,2.883,0,415.60001,0,10.375,0.136513158,271,170,6.6,12,0,0,0,0,0,6.486295244,125,20,,2.06,140,,
1766307843,3.513157895,0.986842105,0.184210526,2.883,0,418.48001,0,10.25,0.134868421,271,170,6.6,12,0,0,0,0,0,6.486295244,125,20,,2.07,141,,
1766307844,3.486842105,0.986842105,0.210526316,2.846,0,421.32999,0,10.25,0.134868421,272,168,6.7,12,0,0,0,0,0,6.591698395,125,20,,2.07,142,,
1766307845,3.5,0.986842105,0.210526316,2.818,0,424.14999,0,10.375,0.136513158,271,168,6.8,12,0,0,0,0,0,6.756555349,125,20,,2.08,143,,
1766307846,3.460526316,0.986842105,0.210526316,2.809,0,426.95001,0,10.5,0.138157895,271,168,6.8,12,0,0,0,0,0,6.778241844,125,20,,2.08,144,,
1766307847,3.447368421,0.986842105,0.210526316,2.818,0,429.76999,0,10.5,0.138157895,270,170,6.8,12,0,0,0,0,0,6.836988106,125,20,,2.09,145,,
1766307848,3.486842105,1,0.210526316,2.837,0,432.60999,0,10.625,0.139802632,269,170,6.7,12,0,0,0,0,0,6.691368135,125,20,,2.09,146,,
1766307849,3.460526316,1,0.210526316,2.837,0,435.44,0,10.625,0.139802632,270,170,6.6,12,0,0,0,0,0,6.591496969,125,20,,2.10,147,,
1766307850,3.486842105,1,0.236842105,2.837,0,438.28,0,10.625,0.139802632,270,170,6.6,12.2,0,0,0,0,0,6.591496969,125,20,,2.10,148,,
1766307851,3.473684211,0.986842105,0.236842105,2.855,0,441.14001,0,10.625,0.139802632,269,172,6.4,12.2,0,0,0,0,0,6.426154449,125,20,,2.11,149,,
1766307852,3.486842105,0.973684211,0.236842105,2.883,0,444.01999,0,10.625,0.139802632,269,172,6.4,12.2,0,0,0,0,0,6.363726757,124,20,,2.11,150,,
1766307853,3.447368421,0.973684211,0.236842105,2.893,0,446.91,0,10.625,0.139802632,270,172,6.5,12.2,0,0,0,0,0,6.440808966,124,20,,2.11,151,,
1766307854,3.434210526,0.973684211,0.236842105,2.893,0,449.79999,0,10.5,0.138157895,271,170,6.7,12.2,0,0,0,0,0,6.561808317,124,20,,2.12,152,,
1766307855,3.381578947,0.973684211,0.236842105,2.893,0,452.70001,0,10.375,0.136513158,272,170,6.6,12.2,0,0,0,0,0,6.463870879,124,20,,2.12,153,,
1766307856,3.381578947,0.973684211,0.197368421,2.874,0,455.57001,0,10.375,0.136513158,271,170,6.5,12.2,0,0,0,0,0,6.408044561,125,20,,2.12,154,,
1766307857,3.342105263,0.986842105,0.184210526,2.874,0,458.44,0,10.375,0.136513158,270,170,6.6,12.2,0,0,0,0,0,6.506629861,124,20,,2.12,155,,
1766307858,3.407894737,0.986842105,0.184210526,2.902,0,461.35001,0,10.5,0.138157895,265,172,6.6,12.4,0,0,0,0,0,6.51961317,124,19,,2.12,156,,
1766307859,3.434210526,0.986842105,0.157894737,2.902,0,464.25,0,10.5,0.138157895,262,172,6.6,12.4,0,0,0,0,0,6.51961317,125,20,,2.12,157,,
1766307860,3.381578947,0.986842105,0.171052632,2.93,0,467.17999,0,10.625,0.139802632,258,174,6.6,12.4,0,0,0,0,0,6.532454421,124,20,,2.12,158,,
1766307861,3.394736842,0.986842105,0.171052632,2.986,0,470.16,0,10.875,0.143092105,261,176,6.3,12.4,0,0,0,0,0,6.188909082,124,20,,2.12,159,,
1766307862,3.421052632,0.986842105,0.171052632,2.986,0,473.14999,0,10.875,0.143092105,261,176,6.3,12.4,0,0,0,0,0,6.188909082,124,19,,2.11,160,,
1766307863,3.447368421,0.986842105,0.157894737,3.014,0,476.16,0,10.75,0.141447368,261,176,6.3,12.4,0,0,0,0,0,6.131386861,124,20,,2.11,161,,
1766307864,3.473684211,0.986842105,0.157894737,3.014,0,479.17999,0,10.75,0.141447368,260,176,6.3,12.4,0,0,0,0,0,6.131386861,124,20,,2.10,162,,
1766307865,3.473684211,0.973684211,0.157894737,3.023,0,482.20001,0,10.625,0.139802632,257,174,6.6,12.4,0,0,0,0,0,6.331481855,125,20,,2.10,163,,
