# Athlete data synced from intervals.icu on 2026-03-04 22:15
# Weight: intervals.icu (2023+) + legacy CSV (pre-2023)
# Non-running TSS: (calories - 80/hr * elapsed_hours) / 10
date,weight_kg,garmin_tr,non_running_tss
2024-04-02,79.6,,
2024-04-03,79.6,,
2024-04-04,79.6,,
2024-04-05,79.7,,
2024-04-06,79.7,,
2024-04-07,79.6,,
2024-04-08,79.6,,
2024-04-09,79.5,,
2024-04-10,79.4,,
2024-04-11,79.2,,
2024-04-12,79.2,,16.977777777777778
2024-04-13,79.0,,
2024-04-14,79.0,,
2024-04-15,78.8,,6.386666666666668
2024-04-16,78.9,,
2024-04-17,79.0,,93.08
2024-04-18,79.1,,
2024-04-19,78.8,,9.635555555555555
2024-04-20,78.7,,
2024-04-21,78.7,,
2024-04-22,78.6,,15.362222222222224
2024-04-23,78.4,,54.26888888888889
2024-04-24,78.3,,15.206666666666667
2024-04-25,78.2,,
2024-04-26,78.2,,13.317777777777778
2024-04-27,78.1,,
2024-04-28,78.0,,46.62222222222222
2024-04-29,78.1,,17.733333333333334
2024-04-30,78.1,,
2024-05-01,78.1,,
2024-05-02,78.1,,
2024-05-03,78.1,,13.817777777777778
2024-05-04,78.3,,
2024-05-05,78.5,,
2024-05-06,78.6,,21.71333333333333
2024-05-07,78.7,,
2024-05-08,78.8,,
2024-05-09,79.0,,
2024-05-10,79.1,,
2024-05-11,79.1,,
2024-05-12,79.0,,
2024-05-13,78.9,,18.73777777777778
2024-05-14,78.9,,
2024-05-15,78.9,,
2024-05-16,78.9,,38.64666666666667
2024-05-17,78.8,,
2024-05-18,78.8,,
2024-05-19,78.8,,
2024-05-20,78.8,,3.7911111111111113
2024-05-21,78.8,,
2024-05-22,78.8,,62.49777777777778
2024-05-23,78.8,,59.297777777777775
2024-05-24,78.8,,
2024-05-25,78.8,,58.931111111111115
2024-05-26,78.8,,37.69555555555555
2024-05-27,78.9,,
2024-05-28,78.9,,66.11555555555556
2024-05-29,78.9,,
2024-05-30,78.9,,
2024-05-31,78.9,,
2024-06-01,78.9,,
2024-06-02,78.9,,
2024-06-03,78.9,,
2024-06-04,78.9,,
2024-06-05,79.0,,
2024-06-06,79.0,,43.88444444444444
2024-06-07,79.0,,11.566666666666666
2024-06-08,79.0,,
2024-06-09,79.1,,61.28666666666667
2024-06-10,79.2,,
2024-06-11,79.2,,37.36888888888889
2024-06-12,79.2,,
2024-06-13,79.2,,59.02
2024-06-14,79.3,,
2024-06-15,79.4,,
2024-06-16,79.4,,35.88666666666667
2024-06-17,79.4,,5.011111111111111
2024-06-18,79.5,,66.46888888888888
2024-06-19,79.6,,
2024-06-20,79.7,,74.92444444444445
2024-06-21,79.7,,39.464444444444446
2024-06-22,79.7,,
2024-06-23,79.7,,
2024-06-24,79.7,,
2024-06-25,79.7,,
2024-06-26,79.7,,
2024-06-27,79.7,,
2024-06-28,79.7,,
2024-06-29,79.9,,
2024-06-30,80.1,,
2024-07-01,80.3,,
2024-07-02,80.4,,62.18222222222222
2024-07-03,80.6,,
2024-07-04,80.7,,50.995555555555555
2024-07-05,80.9,,
2024-07-06,80.9,,
2024-07-07,80.9,,52.79333333333334
2024-07-08,81.0,,
2024-07-09,81.1,,80.49333333333334
2024-07-10,81.2,,
2024-07-11,81.3,,
2024-07-12,81.4,,
2024-07-13,81.5,,
2024-07-14,81.5,,
2024-07-15,81.5,,
2024-07-16,81.5,,
2024-07-17,81.5,,
2024-07-18,81.5,,
2024-07-19,81.5,,
2024-07-20,81.5,,
2024-07-21,81.5,,
2024-07-22,81.5,,
2024-07-23,81.5,,55.379999999999995
2024-07-24,81.5,,
2024-07-25,81.5,,46.7
2024-07-26,81.5,,
2024-07-27,81.5,,
2024-07-28,81.5,,
2024-07-29,81.6,,35.577777777777776
2024-07-30,81.6,,
2024-07-31,81.7,,48.78888888888889
2024-08-01,81.7,,
2024-08-02,81.8,,
2024-08-03,81.9,,
2024-08-04,81.9,,107.67999999999999
2024-08-05,82.0,,40.80444444444445
2024-08-06,82.1,,
2024-08-07,82.2,,
2024-08-08,82.2,,4.986666666666666
2024-08-09,82.3,,
2024-08-10,82.3,,
2024-08-11,82.3,,11.108888888888888
2024-08-12,82.4,,1.1266666666666665
2024-08-13,82.5,,
2024-08-14,82.6,,5.062222222222223
2024-08-15,82.6,,60.19555555555555
2024-08-16,82.7,,
2024-08-17,82.7,,
2024-08-18,82.7,,
2024-08-19,82.5,,51.775555555555556
2024-08-20,82.4,,
2024-08-21,82.2,,2.7911111111111113
2024-08-22,82.1,,19.211111111111112
2024-08-23,81.9,,
2024-08-24,82.0,,
2024-08-25,81.9,,
2024-08-26,81.7,,58.19777777777777
2024-08-27,81.5,,5.397777777777778
2024-08-28,81.3,,49.26222222222222
2024-08-29,81.1,,61.79111111111111
2024-08-30,80.9,,
2024-08-31,80.8,,
2024-09-01,80.9,,111.16
2024-09-02,80.8,,
2024-09-03,80.8,,8.462222222222222
2024-09-04,80.8,,86.60444444444445
2024-09-05,80.7,,53.964444444444446
2024-09-06,80.7,,33.51555555555556
2024-09-07,80.5,,
2024-09-08,80.3,,57.92888888888889
2024-09-09,80.4,,15.146666666666667
2024-09-10,80.3,,
2024-09-11,80.3,,
2024-09-12,80.3,,53.30666666666667
2024-09-13,80.2,,
2024-09-14,80.0,,
2024-09-15,79.9,,
2024-09-16,79.7,,
2024-09-17,79.5,,21.511111111111113
2024-09-18,79.4,,
2024-09-19,79.3,,54.95333333333333
2024-09-20,79.2,,49.488888888888894
2024-09-21,79.2,,
2024-09-22,79.0,,20.366666666666667
2024-09-23,78.9,,
2024-09-24,78.8,,
2024-09-25,78.7,,
2024-09-26,78.5,,0.6488888888888894
2024-09-27,78.5,,
2024-09-28,78.4,,
2024-09-29,78.3,,
2024-09-30,78.2,,7.348888888888889
2024-10-01,78.3,,
2024-10-02,78.2,,50.06444444444445
2024-10-03,78.2,,35.18666666666667
2024-10-04,78.1,,59.04666666666667
2024-10-05,78.0,,
2024-10-06,78.1,,63.10666666666666
2024-10-07,78.2,,20.997777777777777
2024-10-08,78.1,,69.12666666666667
2024-10-09,78.1,,
2024-10-10,78.1,,
2024-10-11,78.1,,
2024-10-12,78.0,,92.59777777777778
2024-10-13,77.9,,
2024-10-14,77.7,,17.126666666666665
2024-10-15,77.6,,58.76888888888889
2024-10-16,77.4,,
2024-10-17,77.2,,54.739999999999995
2024-10-18,77.2,,58.011111111111106
2024-10-19,77.1,,
2024-10-20,77.0,,63.837777777777774
2024-10-21,76.8,,
2024-10-22,76.7,,
2024-10-23,76.7,,
2024-10-24,76.6,,
2024-10-25,76.4,,
2024-10-26,76.4,,
2024-10-27,76.4,,
2024-10-28,76.4,,
2024-10-29,76.4,,
2024-10-30,76.4,,
2024-10-31,76.4,,
2024-11-01,76.4,,
2024-11-02,76.4,,
2024-11-03,76.6,,
2024-11-04,76.9,,
2024-11-05,77.2,,
2024-11-06,77.5,,
2024-11-07,77.7,,14.34
2024-11-08,78.1,,59.162222222222226
2024-11-09,78.3,,
2024-11-10,78.3,,43.60888888888889
2024-11-11,78.2,,13.195555555555554
2024-11-12,78.1,,
2024-11-13,78.0,,
2024-11-14,77.9,,
2024-11-15,77.8,,64.92666666666666
2024-11-16,77.6,,
2024-11-17,77.6,,
2024-11-18,77.6,,8.886666666666667
2024-11-19,77.5,,
2024-11-20,77.4,,
2024-11-21,77.4,,
2024-11-22,77.2,,
2024-11-23,77.1,,
2024-11-24,76.9,,
2024-11-25,76.6,,
2024-11-26,76.5,,
2024-11-27,76.4,,13.033333333333331
2024-11-28,76.2,,
2024-11-29,76.1,,39.95333333333333
2024-11-30,76.0,,
2024-12-01,76.1,,
2024-12-02,76.2,,8.635555555555555
2024-12-03,76.3,,
2024-12-04,76.4,,
2024-12-05,76.5,,
2024-12-06,76.6,,
2024-12-07,76.7,,
2024-12-08,76.6,,
2024-12-09,76.6,,
2024-12-10,76.6,,8.124444444444444
2024-12-11,76.5,,
2024-12-12,76.5,,
2024-12-13,76.4,,
2024-12-14,76.5,,
2024-12-15,76.6,,
2024-12-16,76.6,,
2024-12-17,76.7,,
2024-12-18,76.7,,
2024-12-19,76.7,,22.04
2024-12-20,76.8,,
2024-12-21,76.7,,
2024-12-22,76.6,,
2024-12-23,76.6,,
2024-12-24,76.6,,
2024-12-25,76.6,,
2024-12-26,76.6,,
2024-12-27,76.6,,
2024-12-28,76.6,,
2024-12-29,76.6,,13.66888888888889
2024-12-30,76.6,,19.955555555555556
2024-12-31,76.6,,47.71777777777778
2025-01-01,76.6,,38.815555555555555
2025-01-02,76.6,,19.535555555555554
2025-01-03,77.2,,25.848888888888887
2025-01-04,77.5,,
2025-01-05,77.9,,
2025-01-06,78.4,,
2025-01-07,78.7,,
2025-01-08,79.0,,
2025-01-09,79.3,,9.844444444444445
2025-01-10,79.0,,
2025-01-11,78.9,,
2025-01-12,78.8,,
2025-01-13,78.6,,
2025-01-14,78.5,,31.85333333333333
2025-01-15,78.6,,
2025-01-16,78.5,,6.031111111111111
2025-01-17,78.5,,
2025-01-18,78.5,,
2025-01-19,78.5,,
2025-01-20,78.4,,
2025-01-21,78.2,,20.06666666666667
2025-01-22,78.1,,
2025-01-23,77.9,,1.637777777777778
2025-01-24,77.9,,
2025-01-25,77.8,,
2025-01-26,77.7,,
2025-01-27,77.9,,31.47111111111111
2025-01-28,77.9,,7.033333333333334
2025-01-29,77.9,,
2025-01-30,78.0,,1.1200000000000003
2025-01-31,78.1,,
2025-02-01,78.2,,
2025-02-02,78.3,,
2025-02-03,78.2,,36.11555555555556
2025-02-04,78.1,,7.822222222222221
2025-02-05,78.0,,
2025-02-06,77.9,,1.2822222222222224
2025-02-07,77.6,,
2025-02-08,77.5,,
2025-02-09,77.3,,
2025-02-10,77.3,,29.122222222222224
2025-02-11,77.2,,10.431111111111111
2025-02-12,77.2,,
2025-02-13,77.2,,1.0644444444444445
2025-02-14,77.1,,
2025-02-15,77.1,,3.6355555555555554
2025-02-16,77.1,,8.548888888888888
2025-02-17,77.0,,
2025-02-18,76.9,,
2025-02-19,76.8,,
2025-02-20,76.7,,
2025-02-21,76.7,,
2025-02-22,76.6,,
2025-02-23,76.6,,
2025-02-24,76.6,,
2025-02-25,76.6,,
2025-02-26,76.6,,
2025-02-27,76.6,,
2025-02-28,76.6,,
2025-03-01,76.6,,
2025-03-02,76.9,,
2025-03-03,77.0,,
2025-03-04,77.0,,
2025-03-05,77.1,,
2025-03-06,77.1,,1.64
2025-03-07,77.2,,
2025-03-08,77.4,,
2025-03-09,77.3,,51.40888888888888
2025-03-10,77.2,,26.395555555555557
2025-03-11,77.2,,
2025-03-12,77.2,,
2025-03-13,77.2,,2.448888888888889
2025-03-14,77.2,,
2025-03-15,77.1,,
2025-03-16,77.1,,45.91555555555556
2025-03-17,77.2,,14.61111111111111
2025-03-18,77.1,,
2025-03-19,77.0,,
2025-03-20,76.9,,
2025-03-21,76.9,,
2025-03-22,76.7,,13.884444444444444
2025-03-23,76.5,,
2025-03-24,76.4,,
2025-03-25,76.4,,
2025-03-26,76.4,,12.742222222222221
2025-03-27,76.4,,
2025-03-28,76.4,,
2025-03-29,76.4,,
2025-03-30,76.4,,
2025-03-31,76.4,,
2025-04-01,76.4,,
2025-04-02,76.4,,
2025-04-03,76.4,,66.34888888888888
2025-04-04,76.4,,1.1733333333333333
2025-04-05,76.5,,
2025-04-06,76.6,,
2025-04-07,76.6,,16.935555555555556
2025-04-08,76.7,,
2025-04-09,76.8,,
2025-04-10,76.9,,
2025-04-11,76.9,,
2025-04-12,77.0,,
2025-04-13,76.9,,34.35111111111111
2025-04-14,76.9,,15.753333333333334
2025-04-15,76.9,,
2025-04-16,76.9,,37.51777777777778
2025-04-17,76.9,,
2025-04-18,76.9,,
2025-04-19,76.8,,
2025-04-20,76.8,,
2025-04-21,76.8,,
2025-04-22,76.7,,18.18888888888889
2025-04-23,76.7,,
2025-04-24,76.7,,
2025-04-25,76.7,,
2025-04-26,76.7,,
2025-04-27,76.7,,
2025-04-28,76.8,,4.8711111111111105
2025-04-29,76.9,,
2025-04-30,76.9,,
2025-05-01,77.0,,
2025-05-02,77.1,,0.3311111111111117
2025-05-03,77.0,,
2025-05-04,76.8,,43.10444444444444
2025-05-05,76.7,,14.8
2025-05-06,76.5,,
2025-05-07,76.3,,40.011111111111106
2025-05-08,76.0,,6.537777777777777
2025-05-09,75.8,,
2025-05-10,75.8,,
2025-05-11,75.7,,
2025-05-12,75.6,,14.204444444444444
2025-05-13,75.5,,
2025-05-14,75.5,,
2025-05-15,75.4,,
2025-05-16,75.4,,43.29111111111111
2025-05-17,75.4,,
2025-05-18,75.5,,38.95111111111111
2025-05-19,75.3,,12.328888888888889
2025-05-20,75.2,,
2025-05-21,75.2,,
2025-05-22,75.1,,
2025-05-23,75.0,,
2025-05-24,75.0,,
2025-05-25,75.0,,
2025-05-26,75.1,,
2025-05-27,75.1,,31.944444444444446
2025-05-28,75.2,,45.297777777777775
2025-05-29,75.2,,47.019999999999996
2025-05-30,75.2,,
2025-05-31,75.1,,
2025-06-01,74.9,,40.57555555555556
2025-06-02,74.7,,
2025-06-03,74.6,,18.693333333333335
2025-06-04,74.5,,62.45777777777778
2025-06-05,74.5,,
